Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1909369,13.834152072365576,-4.677365347348088,13.834152072365576,0.29506432740034283,0.2444649262703239,520.4640000000003,504.3360000000003,520.082838872,186,0,0.4159890485665296,-0.45732567318665884,0.45732567318665884,0.4159890485665296,0.9166666666666666,1.6388888888888888,2.3333333333333335,32.133549845568076,10.159190156837116,2.309112872886688,-2.1192774217526624,2.328206015714467,-2.202510437921886,7.219025456009016,-0.13712687389523776,1.3854819982423983,1424.1537830215127,25.871668241257186,18.273815631752445,19.09031221268017,17.100706651613482,10.087694797076887,10.904191378004615,7.163078817582267,8.193727699508631,4.644066925527087,5.577667812720842,2.9846836193537998,3.864677994152924,-4.39,98198253.67647958,24.72566361155939,10.075634997190447,5.989951856938705,204.408898593935,20.10730311561276,17.316244507613703,5.131558479839333,0.0,0.0,18.300653100719963,5.316788604006331,18.963467936765674,13.171245143024459,0.0,11.336785877934737,54.59730361615449,11.753753343145172,28.577255941743452,36.624460466443026,50.184092124503046,0.0,4.9839785209472085,0.0,6.176298517443475,23.060163353296527,72.044343017359,0.0,11.49902366656781,20.687228765819043,43.65706558804938,11.49902366656781,11.336785877934737,24.21813064550123,10.913161471243523,5.817220841045895,5.563451491696996,60.6636706846161,0.0,10.216620634085363,0.0,101.58000000000001,35.368711708146414,27.15073455884292,0.0,0.0,46.03377034409179,4.699919916469101,30.57931755613549,30.33183534230805,0.0,25.67120728676625,4.736862953800049,63.42329830398633,1.2321535554750072,27.746509695476988,7.3370957439034825,-0.7462575008881334,-0.07971915875923541,12.064558984746705,-5.308966167041714,0.0,1.247993209767229,0.08695652173913043,36,3,8,0,0,0,3,1,4,6,3,13,5,0,0,0,4,7.068800000000003,126.20710000000001,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CHEMBL1909370,12.169000452462374,-0.6115286884486364,12.169000452462374,0.2783004101032023,0.2729021643257392,496.32100000000014,478.1770000000003,495.05421615600005,162,0,0.413189963417661,-0.457296655092629,0.457296655092629,0.413189963417661,0.90625,1.65625,2.40625,79.91873131446098,10.2528363129595,2.085004639109187,-2.0935165894072285,2.264502470663638,-2.187522650127289,9.103017751969315,0.18644848006400414,1.3775536306190284,1273.0576164286692,22.50142475325411,16.809024191450526,18.39502073056523,15.478698183685337,9.445833130432515,10.23883139998987,6.596858155118855,7.512533683910546,4.290755110210831,4.784006748927871,2.858082273708784,3.2573206811992512,-4.05,20972045.608802415,21.192297624236286,9.395409964006568,5.3498680246166375,190.8181596240776,25.091281636559966,11.49902366656781,0.0,5.948339280986494,0.0,12.124354583276487,5.316788604006331,14.573052889090853,0.0,0.0,21.99631096641096,54.59730361615449,21.91385913366115,18.143198976510057,19.06280027574374,56.41081174681197,0.0,9.967957041894417,0.0,0.0,23.060163353296527,71.20275726891013,0.0,11.49902366656781,20.687228765819043,26.912186198497263,11.49902366656781,15.929943897949348,29.202109166448437,4.736862953800049,0.0,0.0,71.20275726891013,0.0,11.033401435232523,0.0,117.37,6.093240070938415,9.589074368143644,0.0,11.979453793324566,28.390496933551198,9.989420233448676,7.109797541277533,54.59730361615449,12.13273413692322,46.58512970566281,4.736862953800049,11.297093590354795,3.367787202264882,30.739525070703152,8.012583447508913,2.6507648151587073,1.4379928923700547,19.245108284439844,-0.6115286884486364,0.0,1.2773400523149565,0.045454545454545456,32,4,9,0,0,0,3,1,4,5,4,10,5,0,0,0,4,5.940000000000003,125.42079999999997,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL1909371,12.073006499325565,-0.6095565716719638,12.073006499325565,0.28074688501669764,0.3569873164325056,417.42500000000007,398.2730000000002,417.14370408800005,156,0,0.41318996341766095,-0.457296655092629,0.457296655092629,0.41318996341766095,0.8387096774193549,1.5161290322580645,2.225806451612903,16.538372888764492,10.252883519396653,2.0835302014578168,-2.090498142088017,2.263033146314604,-2.1867633324546936,5.992687545107574,0.18644855538648158,1.3817988277171063,1205.7984982573785,21.63118126525103,16.508409987630923,16.508409987630923,15.084851333567984,9.34616729140494,9.34616729140494,6.4525362103785415,6.4525362103785415,4.2399266640571485,4.2399266640571485,2.813333087094053,2.813333087094053,-4.529999999999999,15073918.870882144,19.77204360280117,8.868063882019875,5.096041965988242,176.95061201843623,25.091281636559966,11.49902366656781,0.0,5.948339280986494,0.0,12.124354583276487,5.316788604006331,14.573052889090853,0.0,0.0,18.19910120538483,48.53093654769288,17.441139617828735,18.143198976510057,19.06280027574374,40.48086784886262,0.0,9.967957041894417,0.0,0.0,23.060163353296524,72.79640482153933,0.0,11.49902366656781,20.68722876581904,26.91218619849726,11.49902366656781,0.0,29.202109166448434,4.736862953800049,0.0,0.0,72.79640482153933,0.0,11.033401435232523,0.0,117.37,6.093240070938415,9.589074368143644,0.0,11.979453793324566,28.390496933551194,5.516700717616262,7.109797541277533,54.59730361615449,18.19910120538483,30.655185807713455,4.736862953800049,10.410609732495562,0.0,30.629087681120474,7.997211098133432,2.69742489759446,1.450154643589736,21.14686111948457,-0.6095565716719638,0.0,1.278207399253732,0.045454545454545456,31,4,9,0,0,0,3,1,4,5,4,9,5,0,0,0,4,5.177500000000002,117.72079999999998,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL205158,5.924736154600735,0.6705055178979864,5.924736154600735,0.6705055178979864,0.4819405735792062,427.5080000000001,402.30800000000016,427.2008250400001,162,0,0.11890520337766303,-0.4922640059970427,0.4922640059970427,0.11890520337766303,0.90625,1.75,2.5625,16.482869933721343,10.024960575948162,2.129328090563504,-2.2582086677132613,2.308205160006094,-2.3820513907114784,5.801192162852137,0.032234575867482164,1.2831134278251466,1138.4831167511927,21.589364901994145,17.776194880322358,17.776194880322358,15.865305980755144,10.816409163509253,10.816409163509253,7.61910966329716,7.61910966329716,5.54884372208896,5.54884372208896,3.8033276986972484,3.8033276986972484,-3.5499999999999994,52186087.38399502,20.35811512793179,9.71963980458573,4.688227082379807,186.60998933201506,9.473725907600098,18.050321792645285,0.0,0.0,0.0,0.0,19.96654858104593,0.0,5.098681808301038,0.0,6.06636706846161,54.09438803938988,49.35170291597095,24.601619918722758,9.473725907600098,0.0,0.0,25.06523038934697,0.0,0.0,39.45491511127648,73.18783433099372,0.0,39.52165029292027,4.736862953800049,0.0,5.749511833283905,0.0,64.52014550062344,4.736862953800049,0.0,0.0,73.18783433099372,0.0,33.772138459636366,0.0,76.16,0.0,0.0,0.0,0.0,6.606881964512918,72.36968343968384,0.0,6.196843571613076,60.924623690919034,31.131597457808578,9.473725907600098,11.308495906188472,0.0,11.363488516315847,7.372103262444412,5.628623895735631,0.8661452268360295,17.97772347787137,5.497512116893626,5.15257426438128,0.0,0.24,32,1,7,0,1,1,1,3,4,6,1,7,7,0,1,1,5,3.9117000000000024,123.23969999999998,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1909372,13.920779877960198,-4.664671336021758,13.920779877960198,0.3329566442427938,0.1378929440005725,585.6060000000004,554.3580000000003,585.247536112,222,0,0.4159890485665296,-0.45729806716949534,0.45729806716949534,0.4159890485665296,0.9761904761904762,1.7142857142857142,2.4523809523809526,19.413215117396366,10.15918753688537,2.309510161550514,-2.317691914945067,2.3184393349441526,-2.4443134096824033,5.9946739729156375,-0.137125907272704,1.1138703001804204,1516.9438564362538,29.691659197566093,22.893245419666602,22.893245419666602,20.11834474181852,13.494855741862718,13.494855741862718,10.087560516667674,10.087560516667674,6.882579280210935,6.882579280210935,4.54131835698325,4.54131835698325,-4.359999999999999,2496826031.311604,29.14332524054588,12.656466398869403,7.676269269341716,239.4061172882443,35.47102674846721,17.316244507613703,0.0,5.948339280986494,0.0,12.207413029781547,0.0,14.16893075269385,13.171245143024459,0.0,0.0,74.61055362767027,44.47753537270805,22.284239201613083,27.09306032857115,34.387627777924216,0.0,19.76777650359537,0.0,12.597120140369483,62.26657623017162,72.044343017359,0.0,11.49902366656781,20.687228765819043,39.67930920512472,11.49902366656781,0.0,72.11510143408607,6.176298517443475,5.817220841045895,11.984273114623004,60.6636706846161,0.0,11.033401435232523,0.0,97.55,29.275471637208,22.3561973747711,0.0,0.0,41.3338504276227,56.722761493633975,0.0,30.33183534230805,12.13273413692322,42.76581429829156,4.736862953800049,58.55429768991936,0.0,24.90624419617702,7.9051289654186565,0.2878159137194892,0.7747565553446123,12.718923024545177,-3.647047524611369,6.267675889580428,2.1488719565733,0.3103448275862069,42,4,9,0,1,1,3,1,4,6,4,13,9,0,1,1,5,6.206500000000005,153.69679999999974,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,3,4,0,0,1,0,1,0,0,0,3,0,2,0,3,0,0,0,0,3,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHEMBL269985,12.533879728024818,-0.11650384639877753,12.533879728024818,0.11650384639877753,0.483451747367604,413.47700000000015,390.2930000000001,413.1739415960001,156,0,0.25104503000005435,-0.49676820001957916,0.49676820001957916,0.25104503000005435,0.9354838709677419,1.6451612903225807,2.2903225806451615,16.465347590123603,9.96842120402606,2.110128148648661,-2.096683210644942,2.2878676721452393,-2.221400837196135,5.943256329679068,0.09506633156464786,1.4762609906927342,1195.6766518315906,21.794317972067564,17.67713180466394,17.67713180466394,15.029208440902158,9.959833529882518,9.959833529882518,7.26403571240928,7.26403571240928,5.080768380597739,5.080768380597739,3.308209134919084,3.308209134919084,-3.929999999999999,15707589.165054908,20.347144151729328,8.832831701073124,4.637431061777413,180.4544046172053,14.470802494859726,5.749511833283905,0.0,11.781447844051817,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.197363616602075,30.33183534230805,65.57574557724827,24.59539658899719,7.109797541277533,13.948551074925216,5.907179729351506,0.0,15.514152220608405,0.0,20.392230805293824,7.109797541277533,89.31111615019464,0.0,28.3305902304008,10.05365155780638,0.0,5.749511833283905,0.0,23.214340887231113,6.544756405912575,13.847474399381248,27.37561558118872,71.14718869013107,0.0,22.581078397116897,0.0,77.25,0.0,4.794537184071822,0.0,5.907179729351506,23.88965574166139,33.566769291768885,0.0,14.033534740968157,73.65377495276834,15.514152220608405,9.154013890853395,10.699520956755958,0.0,12.533879728024818,10.94463219566001,5.674174869462621,1.6980003106132162,21.216441820999965,0.0,4.270833084789217,1.629183700360867,0.16,31,1,6,0,0,0,3,1,4,5,1,6,6,0,0,0,4,4.959040000000004,118.80820000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1909373,12.206734295999789,-1.0792722377622075,12.206734295999789,0.0724816018143557,0.2741287493554318,461.43400000000014,442.28200000000027,461.133533328,172,0,0.41318996341766095,-0.4776383259761906,0.4776383259761906,0.41318996341766095,0.8823529411764706,1.6176470588235294,2.3529411764705883,16.5384411351847,10.178598627817234,2.09213110217936,-2.0953511451074105,2.2638626772621664,-2.190755492647402,6.002653726177528,0.06964943959816278,1.369746310343624,1366.0507779765921,24.078775022443736,17.78652160440512,17.78652160440512,16.389381786208297,9.934581836909812,9.934581836909812,6.97246796388616,6.97246796388616,4.575659250870337,4.575659250870337,3.0218280648274916,3.0218280648274916,-5.059999999999999,51912381.13302377,22.14529687591284,9.608146201183466,5.399835791230118,192.2713099850726,30.197809031400674,11.49902366656781,0.0,5.948339280986494,0.0,18.093659871228336,5.316788604006331,19.367590073162674,0.0,0.0,6.06636706846161,54.59730361615449,17.441139617828735,23.70665046820705,28.963864854656265,46.45017313681447,0.0,9.967957041894417,0.0,0.0,23.060163353296524,72.29348924477472,0.0,11.49902366656781,20.68722876581904,26.91218619849726,11.49902366656781,0.0,40.27794184924099,4.736862953800049,0.0,10.357988675768818,66.73003775307771,0.0,11.033401435232523,0.0,154.67,18.093659871228336,14.383611552215466,0.0,11.51179077268349,33.90719765116746,0.0,19.242531678200752,54.59730361615449,0.0,30.655185807713455,9.843390348640755,10.382494328524427,0.0,41.78468375258279,16.75131648065344,2.239711098581455,0.23154788884172173,17.31507266674031,-0.632694431754268,0.0,1.2612015491634663,0.043478260869565216,34,5,11,0,0,0,3,1,4,6,5,11,6,0,0,0,4,4.875700000000001,124.68010000000001,0,0,0,0,1,2,1,0,1,1,3,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL205798,13.35429226449385,-0.31858201549227294,13.35429226449385,0.1508360096331527,0.3292695995704428,486.9340000000002,466.7740000000003,486.12588178000004,174,0,0.22074807420960896,-0.48734392314721997,0.48734392314721997,0.22074807420960896,1.0571428571428572,1.9142857142857144,2.7142857142857144,35.49569243336306,10.155859713707784,2.0741812061091482,-2.112955241986575,2.2972346725114106,-2.0494810818513334,6.319012494631626,-0.11373827243777125,1.475381883654059,1432.1078632256936,24.622745096813752,18.67951299859778,19.435441944616233,16.957530133630158,10.596088172051877,10.974052645061104,7.485809626821014,7.8930097535616195,4.714688865394465,5.010058430611504,3.1583833462190887,3.3934804490068258,-4.41,76560848.02422898,23.738288278499077,11.142633728458597,6.791320228338102,206.70951098999896,15.37044016181271,30.31879749144229,0.0,5.907179729351506,0.0,0.0,4.794537184071822,14.358372089569237,0.0,0.0,41.640909733328634,54.09438803938988,30.05880481236782,10.586084805438322,13.921815185546691,34.700754946786176,0.0,9.967957041894417,0.0,13.530619164203543,10.633577208012662,106.78441002933356,0.0,17.590380470995193,15.37044016181271,21.583050374876972,5.749511833283905,11.600939890232516,15.875136771245923,11.40141914858474,17.658089478757184,23.614091674781612,79.25420139945534,5.022633313741326,0.0,0.0,76.14,0.0,9.184952231746642,0.0,18.33128253491032,39.09168345762137,5.563451491696996,25.38379141137839,48.66141305084435,12.13273413692322,32.442402887618364,16.337802844032566,19.08167181848856,6.395178380652478,19.62961350178256,6.3216767171644825,3.3683167250728796,6.639349398343974,18.668307052749682,3.028845064699661,1.6448191188235008,0.0,0.07407407407407407,35,2,6,0,0,0,3,1,4,5,2,8,6,0,0,0,4,5.949900000000004,134.22439999999995,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL495771,5.401636766129843,0.5249108391798338,5.401636766129843,0.5249108391798338,0.7742353314875065,337.38700000000006,318.23500000000007,337.165108228,128,0,0.22291041021592892,-0.37777586206847236,0.37777586206847236,0.22291041021592892,1.12,2.0,2.84,16.477541523103756,10.17520393040431,2.219626655688609,-2.269197011757895,2.263376408182837,-2.3654209407713513,5.775568420515556,0.12198656692064136,1.4714749860777947,898.9026834566861,16.63961743368832,13.798272165720656,13.798272165720656,12.365305980755142,8.644383287785955,8.644383287785955,6.407979760752239,6.407979760752239,4.552268905962141,4.552268905962141,3.015427015561296,3.015427015561296,-2.7399999999999998,1807013.208308071,14.590233316260331,5.961454187637946,2.887599879257779,144.388330358405,14.953561288656857,0.0,5.817862777835028,5.948339280986494,0.0,0.0,0.0,9.967957041894417,5.098681808301038,9.72878298927049,0.0,31.04074445123685,30.891648704283185,30.621236213103636,4.736862953800049,17.282902776437783,0.0,24.795421839465945,0.0,18.88348407499998,36.5199750757078,30.59278834861098,0.0,11.257379486545457,10.216698334856808,11.766202058821523,0.0,0.0,57.140539409464886,4.736862953800049,0.0,12.841643245852019,30.59278834861098,0.0,16.77408020416172,0.0,80.47,0.0,0.0,0.0,0.0,11.990180110134455,48.89521972284773,12.841643245852019,10.826944752582529,18.329577708536295,36.44838606181491,4.736862953800049,7.078452399790715,0.0,11.143641430824594,12.397880441845434,2.754100292894936,1.5985858260506527,6.522519052792285,5.983948952782828,3.18753826968522,0.0,0.4117647058823529,25,1,8,1,1,2,0,3,3,8,1,8,4,1,1,2,5,1.5971999999999997,93.68970000000004,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL402108,12.476335146406164,-0.12193723117244004,12.476335146406164,0.12193723117244004,0.4583054228095619,417.89600000000013,397.73600000000016,417.12440456,150,0,0.2510450299195448,-0.4210215749900009,0.4210215749900009,0.2510450299195448,0.9333333333333333,1.6333333333333333,2.3,35.49569186231292,9.968427652633748,2.1096202143401115,-2.0952053337510583,2.287725765470442,-2.2212609423484393,6.300916778640282,0.09506654106676718,1.5006781446998059,1182.06393376964,21.087211190881014,16.646847987209306,17.40277693322776,14.491203638441373,9.536443330691338,9.914407803700565,7.042427197017825,7.47886297748981,4.83497151438401,5.0869478297234965,3.1670790685220243,3.293067226191767,-3.439999999999999,9085599.85464472,19.858247091761722,8.511661343207646,4.416258238001868,179.2791835001835,9.733939541059678,0.0,0.0,11.781447844051817,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.197363616602075,41.932775232540564,65.57574557724827,29.618029902738517,0.0,9.211688121125169,17.508119619584022,0.0,15.514152220608405,0.0,20.392230805293824,0.0,94.33374946393596,0.0,22.581078397116897,5.316788604006331,0.0,0.0,11.600939890232516,16.10454334595358,6.544756405912575,13.847474399381248,27.37561558118872,71.14718869013107,5.022633313741326,22.581078397116897,0.0,68.02000000000001,0.0,4.794537184071822,0.0,5.907179729351506,28.912289055402717,27.817257458484978,0.0,6.923737199690624,73.65377495276834,15.514152220608405,16.018090827285864,5.538274347110271,5.893147483313372,12.476335146406164,11.58972626439624,5.647541235213819,0.8993942068440262,20.973706114659343,0.0,4.259652979834543,0.0,0.125,30,1,5,0,0,0,3,1,4,4,1,6,5,0,0,0,4,5.603840000000004,117.2662,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1909374,13.89060607643691,-4.681826825077202,13.89060607643691,0.2775194047544396,0.1654760133768531,549.4840000000003,530.3320000000003,549.142402348,202,0,0.4159890485665296,-0.4572966550927196,0.4572966550927196,0.4159890485665296,0.8,1.525,2.25,19.413213168217062,10.159187545679224,2.3092792797627104,-2.1192574538163074,2.3184860365465574,-2.2025120709467414,6.036015852264385,-0.13712803868842013,1.2035129084542489,1686.5986512253598,28.277445635192997,20.34407039677285,20.34407039677285,19.13518149422413,11.72775767344019,11.72775767344019,8.482463268010651,8.482463268010651,5.612207927646756,5.612207927646756,3.701989135239952,3.701989135239952,-5.389999999999999,981366192.4924368,26.22642054933948,10.768974773691655,6.180262433106589,223.55630260669827,20.35441868275992,17.316244507613703,0.0,5.948339280986494,5.907179729351506,12.207413029781547,10.111325788078153,14.16893075269385,13.171245143024459,0.0,18.19910120538483,66.73003775307771,17.31720483484217,22.284239201613083,31.88759751264297,40.29480750727572,0.0,9.967957041894417,0.0,6.176298517443475,15.950365812018994,107.93962985136407,0.0,11.49902366656781,20.687228765819043,39.67930920512472,11.49902366656781,0.0,21.906251283583995,6.176298517443475,5.817220841045895,15.921440167465814,90.99550602692418,0.0,11.033401435232523,0.0,108.13999999999999,29.275471637208,27.15073455884292,0.0,11.855519010338,51.98236407356572,0.0,12.13273413692322,54.59730361615449,6.06636706846161,25.91832285391341,4.736862953800049,58.35898705334333,0.0,31.968985109548164,7.201504585130983,0.315594893136258,-0.16162292905405296,20.748378112972503,-4.681826825077202,0.0,0.0,0.03571428571428571,40,4,8,0,0,0,4,1,5,4,4,12,6,0,0,0,5,7.409400000000004,141.04829999999987,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1,0,0,0,3,0,3,0,3,0,0,0,0,4,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL208437,5.829180599045179,0.5835610734535419,5.829180599045179,0.5835610734535419,0.4294874058557697,408.46500000000003,388.3050000000002,408.16985926000007,152,0,0.11893417279077056,-0.4917367196712939,0.4917367196712939,0.11893417279077056,0.8709677419354839,1.7741935483870968,2.5806451612903225,16.47747797890846,10.024966061423864,2.123244116126594,-2.084687695146311,2.3080349532558215,-2.0576123662102788,5.801187031349517,0.29808384386652415,1.3332862252968625,1247.006119161578,20.8822581208076,16.718783868181138,16.718783868181138,15.365305980755142,9.97273225460793,9.97273225460793,6.96560645835945,6.96560645835945,4.946301499952234,4.946301499952234,3.373868525357977,3.373868525357977,-4.259999999999999,34330757.02220021,18.74868280950182,8.624598717386407,4.204381219083909,178.97854722286777,9.303962601591405,18.050321792645285,0.0,0.0,0.0,0.0,15.066638850195455,4.9839785209472085,5.098681808301038,0.0,6.06636706846161,54.09438803938988,42.11112084145937,24.25993247037404,4.736862953800049,0.0,0.0,29.716398827235054,0.0,6.544756405912575,6.606881964512918,91.90884154898444,0.0,39.52165029292027,4.736862953800049,0.0,5.749511833283905,0.0,36.323280791747976,6.544756405912575,0.0,0.0,91.90884154898444,0.0,33.772138459636366,0.0,81.50999999999999,0.0,0.0,0.0,0.0,6.606881964512918,46.06640669883284,0.0,18.721007217990696,71.68856691032347,31.21566624790531,4.736862953800049,7.8141771334361385,0.0,13.003720596717233,7.352779684974209,5.567491470154,0.8261969558609727,17.821527741527028,10.93862335550574,1.3421497284913468,0.0,0.08333333333333333,31,1,7,0,0,0,1,4,5,6,1,7,7,0,0,0,5,4.476200000000003,118.20769999999997,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
