Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/MARK4_PLS-SKLEARN,344.520089,12.387384,-0.103185,5.175367e-08
RDKitECFPMorganFP/MARK4_XGBoost,393.871041,12.979439,-0.261211,3.276894e-06
RDKitECFPMorganFP/MARK4_CatBoost,313.898667,11.534939,-0.005132,2.740262e-06
RDKitECFPMorganFP/MARK4_DNN,303.708271,11.692152,0.027498,1.687580e-05
RDKitECFPMorganFP/MAST1_Linear-SVR,328.652967,13.221625,-0.064980,2.162401e-08
RDKitECFPMorganFP/MAST1_RBF-SVR,389.805738,10.743281,-0.263142,3.375169e-08
RDKitECFPMorganFP/MAST1_DecisionTree,346.568019,13.989815,-0.123033,8.375165e-09
RDKitECFPMorganFP/MAST1_ExtraTrees,331.084732,13.347963,-0.072860,1.079676e-06
RDKitECFPMorganFP/MAST1_RandomForest,293.940429,13.537411,0.047504,8.692052e-07
RDKitECFPMorganFP/MAST1_KNeighbors,333.330704,12.948357,-0.080138,8.788094e-09
RDKitECFPMorganFP/MAST1_PLS,324.024714,14.003534,-0.049983,5.991558e-07
RDKitECFPMorganFP/MAST1_PLS-SKLEARN,324.024714,14.003534,-0.049983,4.991559e-08
RDKitECFPMorganFP/MAST1_XGBoost,424.582794,15.797345,-0.375835,3.400321e-06
RDKitECFPMorganFP/MAST1_CatBoost,281.854250,13.526090,0.086668,2.755247e-06
RDKitECFPMorganFP/MAST1_DNN,278.466881,13.336784,0.097645,1.692831e-05
RDKitECFPMorganFP/MEK1_Linear-SVR,212.929612,10.109045,-0.108208,2.348529e-08
RDKitECFPMorganFP/MEK1_RBF-SVR,219.182671,7.129262,-0.140753,3.226687e-08
RDKitECFPMorganFP/MEK1_DecisionTree,293.368992,11.405937,-0.526861,8.815538e-09
RDKitECFPMorganFP/MEK1_ExtraTrees,313.650522,12.719449,-0.632418,1.073844e-06
RDKitECFPMorganFP/MEK1_RandomForest,295.881136,12.598708,-0.539936,8.841257e-07
RDKitECFPMorganFP/MEK1_KNeighbors,485.477018,14.728826,-1.526702,9.543942e-09
RDKitECFPMorganFP/MEK1_PLS,301.865334,13.264562,-0.571081,6.003861e-07
RDKitECFPMorganFP/MEK1_PLS-SKLEARN,301.865334,13.264562,-0.571081,4.816467e-08
RDKitECFPMorganFP/MEK1_XGBoost,296.206666,13.151192,-0.541630,3.427518e-06
RDKitECFPMorganFP/MEK1_CatBoost,250.613432,11.468103,-0.304336,2.753035e-06
RDKitECFPMorganFP/MEK1_DNN,341.767831,15.861084,-0.778756,1.648562e-05
RDKitECFPMorganFP/MEK2_Linear-SVR,314.389371,12.667467,0.166819,2.319020e-08
RDKitECFPMorganFP/MEK2_RBF-SVR,419.530272,12.687908,-0.111821,3.113169e-08
RDKitECFPMorganFP/MEK2_DecisionTree,600.535641,17.348544,-0.591513,6.811738e-09
RDKitECFPMorganFP/MEK2_ExtraTrees,471.068336,16.478073,-0.248405,1.083206e-06
RDKitECFPMorganFP/MEK2_RandomForest,421.598313,15.675767,-0.117301,8.679950e-07
RDKitECFPMorganFP/MEK2_KNeighbors,589.228550,16.137559,-0.561548,1.079046e-08
RDKitECFPMorganFP/MEK2_PLS,366.040755,14.789621,0.029935,5.933917e-07
RDKitECFPMorganFP/MEK2_PLS-SKLEARN,366.040755,14.789621,0.029935,4.817478e-08
RDKitECFPMorganFP/MEK2_XGBoost,427.828339,15.245079,-0.133812,3.241094e-06
RDKitECFPMorganFP/MEK2_CatBoost,372.722047,13.946063,0.012228,2.729764e-06
RDKitECFPMorganFP/MEK2_DNN,391.881547,16.046674,-0.038547,1.662748e-05
RDKitECFPMorganFP/MEK3_Linear-SVR,392.757617,12.776922,0.298553,2.306027e-08
RDKitECFPMorganFP/MEK3_RBF-SVR,650.190031,13.239792,-0.161210,3.135440e-08
RDKitECFPMorganFP/MEK3_DecisionTree,539.332665,16.113341,0.036776,9.077249e-09
RDKitECFPMorganFP/MEK3_ExtraTrees,502.669675,15.698172,0.102255,1.058465e-06
RDKitECFPMorganFP/MEK3_RandomForest,425.656336,14.646854,0.239797,8.413932e-07
RDKitECFPMorganFP/MEK3_KNeighbors,532.540008,13.541784,0.048908,8.181998e-09
RDKitECFPMorganFP/MEK3_PLS,359.041586,13.349369,0.358768,5.843783e-07
RDKitECFPMorganFP/MEK3_PLS-SKLEARN,391.211041,13.971788,0.301315,4.747383e-08
RDKitECFPMorganFP/MEK3_XGBoost,382.640703,13.754209,0.316621,3.381413e-06
RDKitECFPMorganFP/MEK3_CatBoost,371.109734,13.658461,0.337215,2.793621e-06
RDKitECFPMorganFP/MEK3_DNN,427.775697,16.163063,0.236012,1.673162e-05
RDKitECFPMorganFP/MEK4_Linear-SVR,359.209326,14.299678,0.137484,2.207386e-08
RDKitECFPMorganFP/MEK4_RBF-SVR,455.288648,15.737117,-0.093216,3.142107e-08
RDKitECFPMorganFP/MEK4_DecisionTree,472.964859,16.015568,-0.135660,6.808103e-09
RDKitECFPMorganFP/MEK4_ExtraTrees,430.922597,15.501472,-0.034710,1.049504e-06
RDKitECFPMorganFP/MEK4_RandomForest,380.799200,15.152219,0.085644,8.368814e-07
RDKitECFPMorganFP/MEK4_KNeighbors,405.587035,15.500657,0.026125,1.103876e-08
RDKitECFPMorganFP/MEK4_PLS,322.117266,14.190500,0.226548,5.899959e-07
RDKitECFPMorganFP/MEK4_PLS-SKLEARN,322.117266,14.190500,0.226548,5.115657e-08
RDKitECFPMorganFP/MEK4_XGBoost,325.531687,13.548826,0.218349,3.195246e-06
RDKitECFPMorganFP/MEK4_CatBoost,289.664697,13.469150,0.304472,2.783238e-06
RDKitECFPMorganFP/MEK4_DNN,338.261080,15.348266,0.187784,1.633230e-05
RDKitECFPMorganFP/MEK5_Linear-SVR,868.518365,24.649094,0.326984,2.389353e-08
RDKitECFPMorganFP/MEK5_RBF-SVR,1305.738761,30.275461,-0.011818,3.280282e-08
RDKitECFPMorganFP/MEK5_DecisionTree,1058.031073,25.268213,0.180131,6.960012e-09
RDKitECFPMorganFP/MEK5_ExtraTrees,1093.623971,26.225361,0.152550,1.021790e-06
RDKitECFPMorganFP/MEK5_RandomForest,967.896632,26.026642,0.249976,8.253218e-07
RDKitECFPMorganFP/MEK5_KNeighbors,1080.377985,26.289108,0.162814,9.769810e-09
RDKitECFPMorganFP/MEK5_PLS,876.999421,22.713988,0.320412,5.716893e-07
RDKitECFPMorganFP/MEK5_PLS-SKLEARN,831.139773,22.485378,0.355949,5.540973e-08
RDKitECFPMorganFP/MEK5_XGBoost,810.994080,23.080664,0.371560,3.052722e-06
RDKitECFPMorganFP/MEK5_CatBoost,775.330885,21.752359,0.399196,2.731344e-06
RDKitECFPMorganFP/MEK5_DNN,979.211458,26.855381,0.241208,1.635424e-05
RDKitECFPMorganFP/MEK6_Linear-SVR,394.631393,10.280909,0.037783,2.236629e-08
RDKitECFPMorganFP/MEK6_RBF-SVR,478.182646,9.233820,-0.165938,2.998524e-08
RDKitECFPMorganFP/MEK6_DecisionTree,558.820426,12.743595,-0.362554,6.578768e-09
RDKitECFPMorganFP/MEK6_ExtraTrees,419.205695,11.307298,-0.022136,1.026658e-06
RDKitECFPMorganFP/MEK6_RandomForest,399.845674,11.320973,0.025069,8.228781e-07
RDKitECFPMorganFP/MEK6_KNeighbors,415.095587,11.046009,-0.012114,1.622965e-08
RDKitECFPMorganFP/MEK6_PLS,392.741980,11.670165,0.042390,5.690558e-07
RDKitECFPMorganFP/MEK6_PLS-SKLEARN,392.741980,11.670165,0.042390,5.127058e-08
RDKitECFPMorganFP/MEK6_XGBoost,396.296459,11.826707,0.033723,3.283070e-06
RDKitECFPMorganFP/MEK6_CatBoost,405.569751,11.279050,0.011112,2.715903e-06
RDKitECFPMorganFP/MEK6_DNN,380.244179,12.636293,0.072863,1.657197e-05
RDKitECFPMorganFP/MELK_Linear-SVR,444.894682,14.011918,0.170870,2.373280e-08
RDKitECFPMorganFP/MELK_RBF-SVR,665.209340,14.210184,-0.239720,3.055475e-08
RDKitECFPMorganFP/MELK_DecisionTree,604.857063,15.260970,-0.127244,7.861879e-09
RDKitECFPMorganFP/MELK_ExtraTrees,491.396204,14.871604,0.084207,1.063141e-06
RDKitECFPMorganFP/MELK_RandomForest,451.656623,14.599620,0.158268,8.404498e-07
RDKitECFPMorganFP/MELK_KNeighbors,551.413239,15.035117,-0.027644,9.347352e-09
RDKitECFPMorganFP/MELK_PLS,428.509648,14.364960,0.201406,5.781832e-07
RDKitECFPMorganFP/MELK_PLS-SKLEARN,434.064321,14.922596,0.191054,5.297041e-08
RDKitECFPMorganFP/MELK_XGBoost,427.300355,14.701961,0.203660,3.216503e-06
RDKitECFPMorganFP/MELK_CatBoost,389.251500,12.976010,0.274570,2.737003e-06
RDKitECFPMorganFP/MELK_DNN,427.728494,15.727828,0.202862,1.658635e-05
RDKitECFPMorganFP/MERTK_Linear-SVR,691.990822,19.419493,0.121408,2.258993e-08
RDKitECFPMorganFP/MERTK_RBF-SVR,964.426444,21.011893,-0.224492,3.201266e-08
RDKitECFPMorganFP/MERTK_DecisionTree,923.191382,21.622800,-0.172137,8.105860e-09
RDKitECFPMorganFP/MERTK_ExtraTrees,797.593762,20.344668,-0.012671,1.080737e-06
RDKitECFPMorganFP/MERTK_RandomForest,664.457471,19.666701,0.156366,8.074669e-07
RDKitECFPMorganFP/MERTK_KNeighbors,744.414776,21.024601,0.054848,7.699806e-09
RDKitECFPMorganFP/MERTK_PLS,624.747710,19.311972,0.206784,5.548414e-07
RDKitECFPMorganFP/MERTK_PLS-SKLEARN,624.747710,19.311972,0.206784,5.718873e-08
RDKitECFPMorganFP/MERTK_XGBoost,622.976530,18.772081,0.209033,3.217128e-06
RDKitECFPMorganFP/MERTK_CatBoost,656.313833,19.220797,0.166706,2.745609e-06
RDKitECFPMorganFP/MERTK_DNN,602.466172,19.843442,0.235074,1.679753e-05
RDKitECFPMorganFP/MET_Linear-SVR,419.503596,11.940003,0.170123,2.165920e-08
RDKitECFPMorganFP/MET_RBF-SVR,625.609908,12.058242,-0.237603,2.916133e-08
RDKitECFPMorganFP/MET_DecisionTree,605.768306,14.477460,-0.198352,6.109220e-09
RDKitECFPMorganFP/MET_ExtraTrees,552.745622,14.966544,-0.093461,1.036483e-06
RDKitECFPMorganFP/MET_RandomForest,448.565294,13.868392,0.112633,8.258071e-07
RDKitECFPMorganFP/MET_KNeighbors,498.647688,12.049577,0.013558,9.889401e-09
RDKitECFPMorganFP/MET_PLS,443.593612,13.964892,0.122468,5.833313e-07
RDKitECFPMorganFP/MET_PLS-SKLEARN,443.593612,13.964892,0.122468,4.830099e-08
RDKitECFPMorganFP/MET_XGBoost,443.473764,13.541114,0.122705,3.201801e-06
RDKitECFPMorganFP/MET_CatBoost,411.922778,13.219968,0.185120,2.742622e-06
RDKitECFPMorganFP/MET_DNN,412.038648,14.833961,0.184891,1.677642e-05
RDKitECFPMorganFP/MINK_Linear-SVR,485.776910,15.902580,0.334625,2.315837e-08
RDKitECFPMorganFP/MINK_RBF-SVR,794.348782,19.715681,-0.088029,3.193825e-08
RDKitECFPMorganFP/MINK_DecisionTree,651.118333,18.578601,0.108155,7.747081e-09
RDKitECFPMorganFP/MINK_ExtraTrees,643.519329,18.389644,0.118564,9.755111e-07
RDKitECFPMorganFP/MINK_RandomForest,545.966975,18.053005,0.252182,8.150667e-07
RDKitECFPMorganFP/MINK_KNeighbors,670.209367,18.230235,0.082006,9.120189e-09
RDKitECFPMorganFP/MINK_PLS,470.691599,15.996535,0.355288,5.831077e-07
RDKitECFPMorganFP/MINK_PLS-SKLEARN,502.697939,17.085062,0.311448,4.913532e-08
RDKitECFPMorganFP/MINK_XGBoost,484.231356,16.194719,0.336742,3.319868e-06
RDKitECFPMorganFP/MINK_CatBoost,445.996209,15.546742,0.389114,2.760695e-06
RDKitECFPMorganFP/MINK_DNN,495.486366,17.615414,0.321326,1.675148e-05
RDKitECFPMorganFP/MKK7_Linear-SVR,189.146943,8.655974,-0.146211,2.294635e-08
RDKitECFPMorganFP/MKK7_RBF-SVR,201.115649,6.629167,-0.218740,3.056632e-08
RDKitECFPMorganFP/MKK7_DecisionTree,195.901332,9.397781,-0.187142,7.584480e-09
RDKitECFPMorganFP/MKK7_ExtraTrees,186.414772,9.371467,-0.129654,1.098260e-06
RDKitECFPMorganFP/MKK7_RandomForest,162.806236,9.082900,0.013411,8.633781e-07
RDKitECFPMorganFP/MKK7_KNeighbors,192.786854,9.104225,-0.168269,1.150028e-08
RDKitECFPMorganFP/MKK7_PLS,185.355689,9.555994,-0.123237,5.965445e-07
RDKitECFPMorganFP/MKK7_PLS-SKLEARN,222.796575,10.490666,-0.350124,5.127902e-08
RDKitECFPMorganFP/MKK7_XGBoost,206.642949,9.962918,-0.252235,3.267730e-06
RDKitECFPMorganFP/MKK7_CatBoost,165.119398,9.116627,-0.000607,2.712804e-06
RDKitECFPMorganFP/MKK7_DNN,163.698265,8.389791,0.008005,1.616634e-05
RDKitECFPMorganFP/MKNK1_Linear-SVR,308.020731,10.818899,0.018052,2.510550e-08
RDKitECFPMorganFP/MKNK1_RBF-SVR,364.824125,9.105811,-0.163034,3.165851e-08
RDKitECFPMorganFP/MKNK1_DecisionTree,480.521706,12.165500,-0.531869,9.073070e-09
RDKitECFPMorganFP/MKNK1_ExtraTrees,357.235524,11.600792,-0.138842,1.078461e-06
RDKitECFPMorganFP/MKNK1_RandomForest,293.599711,10.860957,0.064025,8.349915e-07
RDKitECFPMorganFP/MKNK1_KNeighbors,362.271054,12.316995,-0.154894,8.828037e-09
RDKitECFPMorganFP/MKNK1_PLS,335.753467,11.972114,-0.070358,5.814530e-07
RDKitECFPMorganFP/MKNK1_PLS-SKLEARN,308.980604,11.864496,0.014992,4.736011e-08
RDKitECFPMorganFP/MKNK1_XGBoost,339.274079,12.090128,-0.081582,3.295812e-06
RDKitECFPMorganFP/MKNK1_CatBoost,296.857619,10.900016,0.053639,2.744357e-06
RDKitECFPMorganFP/MKNK1_DNN,289.031816,11.166833,0.078587,1.623041e-05
RDKitECFPMorganFP/MKNK2_Linear-SVR,800.582159,19.032862,0.048616,2.449362e-08
RDKitECFPMorganFP/MKNK2_RBF-SVR,1054.622082,18.687113,-0.253276,3.245231e-08
RDKitECFPMorganFP/MKNK2_DecisionTree,880.033201,19.139104,-0.045801,7.411725e-09
RDKitECFPMorganFP/MKNK2_ExtraTrees,703.594584,17.786502,0.163873,1.072680e-06
RDKitECFPMorganFP/MKNK2_RandomForest,711.533767,18.503802,0.154438,8.258634e-07
RDKitECFPMorganFP/MKNK2_KNeighbors,905.702928,21.934366,-0.076306,1.129653e-08
RDKitECFPMorganFP/MKNK2_PLS,748.048223,19.651126,0.111045,5.916319e-07
RDKitECFPMorganFP/MKNK2_PLS-SKLEARN,748.048223,19.651126,0.111045,4.789514e-08
RDKitECFPMorganFP/MKNK2_XGBoost,734.849761,19.227583,0.126730,3.116617e-06
RDKitECFPMorganFP/MKNK2_CatBoost,652.873170,17.371491,0.224148,2.734319e-06
RDKitECFPMorganFP/MKNK2_DNN,722.628061,21.484318,0.141254,1.644426e-05
RDKitECFPMorganFP/MLCK_Linear-SVR,388.352355,10.897785,0.243941,2.447228e-08
RDKitECFPMorganFP/MLCK_RBF-SVR,610.305434,11.224248,-0.188166,3.241893e-08
RDKitECFPMorganFP/MLCK_DecisionTree,484.523028,12.079397,0.056712,7.543584e-09
RDKitECFPMorganFP/MLCK_ExtraTrees,479.239590,13.507271,0.066998,1.063233e-06
RDKitECFPMorganFP/MLCK_RandomForest,359.045543,11.761855,0.300996,8.275915e-07
RDKitECFPMorganFP/MLCK_KNeighbors,467.534201,12.629296,0.089787,7.925142e-09
RDKitECFPMorganFP/MLCK_PLS,345.154622,12.138471,0.328040,5.851424e-07
RDKitECFPMorganFP/MLCK_PLS-SKLEARN,355.732127,12.089170,0.307447,4.742945e-08
RDKitECFPMorganFP/MLCK_XGBoost,291.061374,10.996206,0.433351,3.401487e-06
RDKitECFPMorganFP/MLCK_CatBoost,348.848937,11.697217,0.320848,2.742466e-06
RDKitECFPMorganFP/MLCK_DNN,356.159808,12.794963,0.306614,1.641630e-05
RDKitECFPMorganFP/MLK1_Linear-SVR,445.057198,10.890331,0.072306,2.376966e-08
RDKitECFPMorganFP/MLK1_RBF-SVR,550.562941,9.400999,-0.147614,3.110922e-08
RDKitECFPMorganFP/MLK1_DecisionTree,506.289844,11.047839,-0.055330,6.907076e-09
RDKitECFPMorganFP/MLK1_ExtraTrees,463.521772,11.632654,0.033818,1.007078e-06
RDKitECFPMorganFP/MLK1_RandomForest,409.514797,11.480007,0.146392,8.441409e-07
RDKitECFPMorganFP/MLK1_KNeighbors,519.307889,10.951080,-0.082465,8.060361e-09
RDKitECFPMorganFP/MLK1_PLS,415.249978,12.593463,0.134437,5.749572e-07
RDKitECFPMorganFP/MLK1_PLS-SKLEARN,415.249978,12.593463,0.134437,4.855830e-08
RDKitECFPMorganFP/MLK1_XGBoost,417.836581,12.708448,0.129046,3.386782e-06
RDKitECFPMorganFP/MLK1_CatBoost,416.201071,10.860337,0.132455,2.727131e-06
RDKitECFPMorganFP/MLK1_DNN,421.882920,13.630476,0.120611,1.645340e-05
RDKitECFPMorganFP/MLK2_Linear-SVR,329.903864,12.054985,0.054616,2.246135e-08
RDKitECFPMorganFP/MLK2_RBF-SVR,432.705250,11.228798,-0.239975,3.095746e-08
RDKitECFPMorganFP/MLK2_DecisionTree,367.463076,13.368031,-0.053015,8.205100e-09
RDKitECFPMorganFP/MLK2_ExtraTrees,406.415178,14.639396,-0.164637,1.928751e-06
RDKitECFPMorganFP/MLK2_RandomForest,336.897232,13.786838,0.034576,8.269151e-07
RDKitECFPMorganFP/MLK2_KNeighbors,371.229296,12.638498,-0.063807,9.005974e-09
RDKitECFPMorganFP/MLK2_PLS,352.795997,14.003679,-0.010984,5.637477e-07
RDKitECFPMorganFP/MLK2_PLS-SKLEARN,352.795997,14.003679,-0.010984,8.762095e-08
RDKitECFPMorganFP/MLK2_XGBoost,386.481982,13.967147,-0.107516,3.317021e-06
RDKitECFPMorganFP/MLK2_CatBoost,328.781523,13.496971,0.057832,2.690545e-06
RDKitECFPMorganFP/MLK2_DNN,328.306189,14.037922,0.059195,1.777010e-05
RDKitECFPMorganFP/MLK3_Linear-SVR,326.386009,11.605998,0.158791,2.510030e-08
RDKitECFPMorganFP/MLK3_RBF-SVR,473.806731,11.334148,-0.221162,3.397328e-08
RDKitECFPMorganFP/MLK3_DecisionTree,431.668718,12.433540,-0.112558,9.588023e-09
RDKitECFPMorganFP/MLK3_ExtraTrees,351.862868,12.483451,0.093129,1.054237e-06
RDKitECFPMorganFP/MLK3_RandomForest,319.428198,11.931301,0.176724,8.291011e-07
RDKitECFPMorganFP/MLK3_KNeighbors,367.394601,12.278404,0.053098,8.388373e-09
RDKitECFPMorganFP/MLK3_PLS,297.936261,12.024495,0.232116,5.902597e-07
RDKitECFPMorganFP/MLK3_PLS-SKLEARN,297.936261,12.024495,0.232116,4.879221e-08
RDKitECFPMorganFP/MLK3_XGBoost,302.753685,12.230039,0.219700,3.456305e-06
RDKitECFPMorganFP/MLK3_CatBoost,279.451064,10.721554,0.279759,2.721918e-06
RDKitECFPMorganFP/MLK3_DNN,294.663189,13.495154,0.240552,1.771739e-05
RDKitECFPMorganFP/MRCKA_Linear-SVR,305.933650,10.353207,0.083650,2.250511e-08
RDKitECFPMorganFP/MRCKA_RBF-SVR,384.788342,10.312321,-0.152540,3.175492e-08
RDKitECFPMorganFP/MRCKA_DecisionTree,379.743645,11.960329,-0.137430,8.196635e-09
RDKitECFPMorganFP/MRCKA_ExtraTrees,330.364239,11.592046,0.010474,1.066688e-06
RDKitECFPMorganFP/MRCKA_RandomForest,290.589201,10.832684,0.129611,8.371152e-07
RDKitECFPMorganFP/MRCKA_KNeighbors,325.078732,10.654930,0.026306,1.629975e-08
RDKitECFPMorganFP/MRCKA_PLS,318.996590,11.148916,0.044523,5.964592e-07
RDKitECFPMorganFP/MRCKA_PLS-SKLEARN,294.499553,10.954731,0.117898,4.679091e-08
RDKitECFPMorganFP/MRCKA_XGBoost,340.913285,12.118781,-0.021123,3.461914e-06
RDKitECFPMorganFP/MRCKA_CatBoost,285.747225,10.767392,0.144114,2.722284e-06
RDKitECFPMorganFP/MRCKA_DNN,302.756976,12.130026,0.093165,1.756128e-05
RDKitECFPMorganFP/MRCKB_Linear-SVR,315.984012,9.556595,0.328947,2.290610e-08
RDKitECFPMorganFP/MRCKB_RBF-SVR,540.792387,9.379990,-0.148476,3.058866e-08
RDKitECFPMorganFP/MRCKB_DecisionTree,286.511547,9.292518,0.391538,7.966562e-09
RDKitECFPMorganFP/MRCKB_ExtraTrees,351.555596,10.974093,0.253404,1.087709e-06
RDKitECFPMorganFP/MRCKB_RandomForest,309.969891,10.467598,0.341720,8.597459e-07
RDKitECFPMorganFP/MRCKB_KNeighbors,392.809345,11.298967,0.165794,1.045967e-08
RDKitECFPMorganFP/MRCKB_PLS,338.403971,12.054642,0.281334,5.735696e-07
RDKitECFPMorganFP/MRCKB_PLS-SKLEARN,292.412285,10.671650,0.379007,4.769681e-08
RDKitECFPMorganFP/MRCKB_XGBoost,338.983559,12.079019,0.280103,3.193755e-06
RDKitECFPMorganFP/MRCKB_CatBoost,334.869817,10.036675,0.288840,2.721852e-06
RDKitECFPMorganFP/MRCKB_DNN,309.920393,11.682811,0.341825,1.741357e-05
RDKitECFPMorganFP/MST1_Linear-SVR,438.484471,12.756814,0.111262,2.240090e-08
RDKitECFPMorganFP/MST1_RBF-SVR,597.821565,12.504559,-0.211689,3.165857e-08
RDKitECFPMorganFP/MST1_DecisionTree,494.643784,13.723174,-0.002564,7.958218e-09
RDKitECFPMorganFP/MST1_ExtraTrees,469.087852,14.480574,0.049234,1.038158e-06
RDKitECFPMorganFP/MST1_RandomForest,409.805351,13.425799,0.169390,8.436147e-07
RDKitECFPMorganFP/MST1_KNeighbors,386.555559,12.085728,0.216514,1.021529e-08
RDKitECFPMorganFP/MST1_PLS,444.388437,13.814609,0.099296,5.853157e-07
RDKitECFPMorganFP/MST1_PLS-SKLEARN,424.642981,13.125884,0.139317,4.833082e-08
RDKitECFPMorganFP/MST1_XGBoost,411.904691,13.727159,0.165135,3.325123e-06
RDKitECFPMorganFP/MST1_CatBoost,385.105999,12.411178,0.219452,2.766335e-06
RDKitECFPMorganFP/MST1_DNN,408.554162,15.239147,0.171926,1.755142e-05
RDKitECFPMorganFP/MST1R_Linear-SVR,391.271962,14.424504,0.096691,2.283300e-08
RDKitECFPMorganFP/MST1R_RBF-SVR,453.469397,15.998412,-0.046901,3.088176e-08
RDKitECFPMorganFP/MST1R_DecisionTree,641.973699,18.421965,-0.482091,8.010537e-09
RDKitECFPMorganFP/MST1R_ExtraTrees,509.240676,17.014668,-0.175657,9.808741e-07
RDKitECFPMorganFP/MST1R_RandomForest,416.052058,15.507236,0.039482,8.160055e-07
RDKitECFPMorganFP/MST1R_KNeighbors,430.274272,15.427230,0.006648,7.506776e-09
RDKitECFPMorganFP/MST1R_PLS,455.229763,15.644496,-0.050965,5.876563e-07
RDKitECFPMorganFP/MST1R_PLS-SKLEARN,419.143333,15.058487,0.032346,4.796592e-08
RDKitECFPMorganFP/MST1R_XGBoost,440.104240,15.792627,-0.016046,3.217334e-06
RDKitECFPMorganFP/MST1R_CatBoost,419.874965,15.700686,0.030657,2.713556e-06
RDKitECFPMorganFP/MST1R_DNN,415.534794,15.425900,0.040677,1.649666e-05
RDKitECFPMorganFP/MST2_Linear-SVR,566.199751,15.316859,-0.067160,2.286896e-08
RDKitECFPMorganFP/MST2_RBF-SVR,635.526326,13.339535,-0.197825,3.339846e-08
RDKitECFPMorganFP/MST2_DecisionTree,691.461959,17.886603,-0.303252,8.907828e-09
RDKitECFPMorganFP/MST2_ExtraTrees,529.054884,15.809378,0.002850,1.088523e-06
RDKitECFPMorganFP/MST2_RandomForest,504.136661,15.826737,0.049815,8.302125e-07
RDKitECFPMorganFP/MST2_KNeighbors,528.276218,15.267042,0.004317,1.089168e-08
RDKitECFPMorganFP/MST2_PLS,525.500671,15.889364,0.009548,5.745948e-07
RDKitECFPMorganFP/MST2_PLS-SKLEARN,525.500671,15.889364,0.009548,5.019415e-08
RDKitECFPMorganFP/MST2_XGBoost,518.988693,15.713079,0.021822,3.311614e-06
RDKitECFPMorganFP/MST2_CatBoost,502.324261,15.895149,0.053231,2.695093e-06
RDKitECFPMorganFP/MST2_DNN,486.920906,15.999606,0.082263,1.664622e-05
RDKitECFPMorganFP/MST3_Linear-SVR,247.918992,9.355945,0.140212,2.274152e-08
RDKitECFPMorganFP/MST3_RBF-SVR,338.477687,9.090393,-0.173847,3.070549e-08
RDKitECFPMorganFP/MST3_DecisionTree,352.355156,10.795163,-0.221974,9.624401e-09
RDKitECFPMorganFP/MST3_ExtraTrees,316.769771,10.891706,-0.098563,1.090813e-06
RDKitECFPMorganFP/MST3_RandomForest,277.300967,10.046534,0.038315,8.517418e-07
RDKitECFPMorganFP/MST3_KNeighbors,295.456714,9.033803,-0.024649,9.053636e-09
RDKitECFPMorganFP/MST3_PLS,256.462134,9.773741,0.110585,5.853018e-07
RDKitECFPMorganFP/MST3_PLS-SKLEARN,256.462134,9.773741,0.110585,5.159237e-08
RDKitECFPMorganFP/MST3_XGBoost,265.807578,10.497416,0.078175,3.437175e-06
RDKitECFPMorganFP/MST3_CatBoost,262.017862,10.091296,0.091317,2.787124e-06
RDKitECFPMorganFP/MST3_DNN,281.747121,11.809640,0.022896,1.677114e-05
RDKitECFPMorganFP/MST4_Linear-SVR,268.647272,8.508813,0.081160,2.431094e-08
RDKitECFPMorganFP/MST4_RBF-SVR,329.043320,6.903383,-0.125409,2.940525e-08
RDKitECFPMorganFP/MST4_DecisionTree,382.923747,10.578445,-0.309694,8.329299e-09
RDKitECFPMorganFP/MST4_ExtraTrees,279.984137,9.779068,0.042385,1.079873e-06
RDKitECFPMorganFP/MST4_RandomForest,276.394961,10.098096,0.054661,8.499618e-07
RDKitECFPMorganFP/MST4_KNeighbors,317.598595,8.952488,-0.086266,8.898173e-09
RDKitECFPMorganFP/MST4_PLS,317.245278,10.993633,-0.085057,5.723403e-07
RDKitECFPMorganFP/MST4_PLS-SKLEARN,283.114946,10.844097,0.031677,5.009055e-08
RDKitECFPMorganFP/MST4_XGBoost,307.263350,11.256600,-0.050917,3.405979e-06
RDKitECFPMorganFP/MST4_CatBoost,277.596733,9.726825,0.050551,2.727555e-06
RDKitECFPMorganFP/MST4_DNN,316.346328,12.497273,-0.081983,1.673645e-05
RDKitECFPMorganFP/MTOR_Linear-SVR,395.216077,13.005413,-0.128065,2.142266e-08
RDKitECFPMorganFP/MTOR_RBF-SVR,378.732627,12.773248,-0.081016,3.293506e-08
RDKitECFPMorganFP/MTOR_DecisionTree,340.655441,12.429818,0.027667,9.498990e-09
RDKitECFPMorganFP/MTOR_ExtraTrees,370.173571,13.113476,-0.056586,1.029738e-06
RDKitECFPMorganFP/MTOR_RandomForest,345.824773,12.630990,0.012912,8.282938e-07
RDKitECFPMorganFP/MTOR_KNeighbors,392.595352,13.549765,-0.120585,8.333849e-09
RDKitECFPMorganFP/MTOR_PLS,342.205935,12.409686,0.023242,5.775873e-07
RDKitECFPMorganFP/MTOR_PLS-SKLEARN,342.205935,12.409686,0.023242,4.909023e-08
RDKitECFPMorganFP/MTOR_XGBoost,394.014720,13.459281,-0.124636,3.269312e-06
RDKitECFPMorganFP/MTOR_CatBoost,345.622262,12.588926,0.013490,2.771266e-06
RDKitECFPMorganFP/MTOR_DNN,355.669758,12.527131,-0.015188,1.607683e-05
