Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/MST2_RandomForest,521.337574,16.268927,0.017395,3.453738e-07
RDKitDescriptorsResults/MST2_KNeighbors,507.627230,15.446948,0.043236,2.972958e-09
RDKitDescriptorsResults/MST2_PLS,542.045411,16.884242,-0.021635,1.842047e-08
RDKitDescriptorsResults/MST2_PLS-SKLEARN,542.045411,16.884242,-0.021635,3.962344e-09
RDKitDescriptorsResults/MST2_XGBoost,566.263815,16.157527,-0.067281,6.943429e-07
RDKitDescriptorsResults/MST2_CatBoost,495.119990,15.721300,0.066809,2.261214e-06
RDKitDescriptorsResults/MST2_DNN,495.586553,15.555144,0.065930,4.304329e-06
RDKitDescriptorsResults/MST3_Linear-SVR,318.535803,9.318182,-0.104688,2.430655e-09
RDKitDescriptorsResults/MST3_RBF-SVR,334.426962,9.190700,-0.159799,3.111646e-09
RDKitDescriptorsResults/MST3_DecisionTree,361.915520,10.935468,-0.255130,1.533283e-09
RDKitDescriptorsResults/MST3_ExtraTrees,277.216010,10.478354,0.038610,1.180735e-07
RDKitDescriptorsResults/MST3_RandomForest,267.102605,10.193267,0.073683,3.661464e-07
RDKitDescriptorsResults/MST3_KNeighbors,287.498498,10.015023,0.002950,3.005410e-09
RDKitDescriptorsResults/MST3_PLS,298.063620,11.062618,-0.033690,1.829580e-08
RDKitDescriptorsResults/MST3_PLS-SKLEARN,285.870522,10.959777,0.008596,4.000667e-09
RDKitDescriptorsResults/MST3_XGBoost,281.576305,10.717747,0.023488,6.822495e-07
RDKitDescriptorsResults/MST3_CatBoost,268.369878,10.106296,0.069288,2.262275e-06
RDKitDescriptorsResults/MST3_DNN,298.736613,10.457361,-0.036024,4.429855e-06
RDKitDescriptorsResults/MST4_Linear-SVR,329.138244,6.882276,-0.125734,2.680922e-09
RDKitDescriptorsResults/MST4_RBF-SVR,328.692001,6.835827,-0.124208,2.825034e-09
RDKitDescriptorsResults/MST4_DecisionTree,412.688140,11.288277,-0.411495,1.550999e-09
RDKitDescriptorsResults/MST4_ExtraTrees,285.563062,10.322798,0.023304,1.175836e-07
RDKitDescriptorsResults/MST4_RandomForest,290.283944,10.261602,0.007157,3.394061e-07
RDKitDescriptorsResults/MST4_KNeighbors,313.695467,9.544601,-0.072916,3.002546e-09
RDKitDescriptorsResults/MST4_PLS,326.491979,12.711534,-0.116683,1.787034e-08
RDKitDescriptorsResults/MST4_PLS-SKLEARN,296.680431,11.544689,-0.014720,4.023708e-09
RDKitDescriptorsResults/MST4_XGBoost,341.993491,11.241007,-0.169702,6.893908e-07
RDKitDescriptorsResults/MST4_CatBoost,330.898721,10.452213,-0.131755,2.280916e-06
RDKitDescriptorsResults/MST4_DNN,355.726193,11.166346,-0.216671,4.396410e-06
RDKitDescriptorsResults/MTOR_Linear-SVR,386.228880,12.834326,-0.102413,2.113705e-09
RDKitDescriptorsResults/MTOR_RBF-SVR,378.841243,12.821644,-0.081326,3.274892e-09
RDKitDescriptorsResults/MTOR_DecisionTree,430.105151,13.890454,-0.227649,1.668760e-09
RDKitDescriptorsResults/MTOR_ExtraTrees,349.328280,12.604012,0.002912,1.157279e-07
RDKitDescriptorsResults/MTOR_RandomForest,349.146641,12.789040,0.003431,3.392962e-07
RDKitDescriptorsResults/MTOR_KNeighbors,373.237042,13.464319,-0.065330,3.029062e-09
RDKitDescriptorsResults/MTOR_PLS,331.201872,12.674737,0.054651,1.783323e-08
RDKitDescriptorsResults/MTOR_PLS-SKLEARN,342.055434,12.865438,0.023671,3.981994e-09
RDKitDescriptorsResults/MTOR_XGBoost,348.373276,12.714988,0.005638,6.645648e-07
RDKitDescriptorsResults/MTOR_CatBoost,356.083049,12.871415,-0.016368,2.274805e-06
RDKitDescriptorsResults/MTOR_DNN,343.251509,13.216880,0.020257,4.102472e-06
RDKitDescriptorsResults/MUSK_Linear-SVR,653.077689,14.002555,-0.083366,2.349190e-09
RDKitDescriptorsResults/MUSK_RBF-SVR,690.774751,13.788889,-0.145900,3.255204e-09
RDKitDescriptorsResults/MUSK_DecisionTree,437.730622,11.936490,0.273865,1.433899e-09
RDKitDescriptorsResults/MUSK_ExtraTrees,500.723102,13.986110,0.169370,1.185827e-07
RDKitDescriptorsResults/MUSK_RandomForest,511.755219,14.427682,0.151069,3.470354e-07
RDKitDescriptorsResults/MUSK_KNeighbors,459.724473,13.019531,0.237381,3.277464e-09
RDKitDescriptorsResults/MUSK_PLS,498.285751,15.042850,0.173413,1.785740e-08
RDKitDescriptorsResults/MUSK_PLS-SKLEARN,500.309226,14.962922,0.170056,4.075306e-09
RDKitDescriptorsResults/MUSK_XGBoost,496.275900,14.122528,0.176747,6.967039e-07
RDKitDescriptorsResults/MUSK_CatBoost,434.684839,12.936828,0.278918,2.266706e-06
RDKitDescriptorsResults/MUSK_DNN,427.313761,12.541931,0.291145,4.434538e-06
RDKitDescriptorsResults/MYLK2_Linear-SVR,547.056674,12.952312,-0.095319,2.150659e-09
RDKitDescriptorsResults/MYLK2_RBF-SVR,598.546079,13.184723,-0.198412,3.398097e-09
RDKitDescriptorsResults/MYLK2_DecisionTree,668.660436,16.356033,-0.338795,1.500828e-09
RDKitDescriptorsResults/MYLK2_ExtraTrees,328.072354,12.149599,0.343132,1.176521e-07
RDKitDescriptorsResults/MYLK2_RandomForest,399.775277,14.060840,0.199568,3.371467e-07
RDKitDescriptorsResults/MYLK2_KNeighbors,415.958169,13.347136,0.167167,2.983549e-09
RDKitDescriptorsResults/MYLK2_PLS,435.359990,14.525668,0.128320,1.781570e-08
RDKitDescriptorsResults/MYLK2_PLS-SKLEARN,486.933021,15.232354,0.025061,3.742698e-09
RDKitDescriptorsResults/MYLK2_XGBoost,448.053056,14.668692,0.102906,6.962009e-07
RDKitDescriptorsResults/MYLK2_CatBoost,330.790384,12.329021,0.337690,2.284444e-06
RDKitDescriptorsResults/MYLK2_DNN,334.337216,11.920746,0.330589,4.163980e-06
RDKitDescriptorsResults/MYLK4_Linear-SVR,753.938837,13.614656,0.020451,2.233411e-09
RDKitDescriptorsResults/MYLK4_RBF-SVR,851.440458,13.893408,-0.106227,3.235385e-09
RDKitDescriptorsResults/MYLK4_DecisionTree,906.405639,15.952920,-0.177640,1.515928e-09
RDKitDescriptorsResults/MYLK4_ExtraTrees,544.610327,13.836647,0.292419,1.161065e-07
RDKitDescriptorsResults/MYLK4_RandomForest,547.736637,14.276520,0.288357,3.346038e-07
RDKitDescriptorsResults/MYLK4_KNeighbors,583.359784,13.649296,0.242074,3.263916e-09
RDKitDescriptorsResults/MYLK4_PLS,516.706185,15.888585,0.328674,1.790153e-08
RDKitDescriptorsResults/MYLK4_PLS-SKLEARN,547.386195,15.467900,0.288813,3.816513e-09
RDKitDescriptorsResults/MYLK4_XGBoost,576.610496,14.382999,0.250843,7.188052e-07
RDKitDescriptorsResults/MYLK4_CatBoost,429.976181,11.626244,0.441357,2.273150e-06
RDKitDescriptorsResults/MYLK4_DNN,497.956045,12.770564,0.353035,4.388298e-06
RDKitDescriptorsResults/MYLK_Linear-SVR,343.544293,11.759884,0.082276,2.169231e-09
RDKitDescriptorsResults/MYLK_RBF-SVR,382.130776,12.107253,-0.020802,3.323289e-09
RDKitDescriptorsResults/MYLK_DecisionTree,367.881550,12.798317,0.017263,1.445751e-09
RDKitDescriptorsResults/MYLK_ExtraTrees,295.335330,11.883153,0.211058,1.171660e-07
RDKitDescriptorsResults/MYLK_RandomForest,290.793120,11.765125,0.223192,3.335056e-07
RDKitDescriptorsResults/MYLK_KNeighbors,336.971532,12.680657,0.099834,3.104567e-09
RDKitDescriptorsResults/MYLK_PLS,339.650274,13.382172,0.092678,1.791853e-08
RDKitDescriptorsResults/MYLK_PLS-SKLEARN,328.388511,12.901122,0.122762,4.016333e-09
RDKitDescriptorsResults/MYLK_XGBoost,335.645658,12.833387,0.103376,6.869780e-07
RDKitDescriptorsResults/MYLK_CatBoost,287.140350,11.893048,0.232950,2.299676e-06
RDKitDescriptorsResults/MYLK_DNN,311.391327,12.765089,0.168167,4.079836e-06
RDKitDescriptorsResults/MYO3A_Linear-SVR,358.822699,11.713555,-0.085647,2.414674e-09
RDKitDescriptorsResults/MYO3A_RBF-SVR,385.626535,11.816170,-0.166744,3.440606e-09
RDKitDescriptorsResults/MYO3A_DecisionTree,315.999767,12.654385,0.043918,1.437327e-09
RDKitDescriptorsResults/MYO3A_ExtraTrees,312.481177,12.488783,0.054563,1.169123e-07
RDKitDescriptorsResults/MYO3A_RandomForest,317.118903,12.430241,0.040531,3.409520e-07
RDKitDescriptorsResults/MYO3A_KNeighbors,351.743286,12.864789,-0.064227,2.280910e-09
RDKitDescriptorsResults/MYO3A_PLS,326.217542,12.450354,0.013003,1.792063e-08
RDKitDescriptorsResults/MYO3A_PLS-SKLEARN,314.190994,12.215829,0.049390,3.864729e-09
RDKitDescriptorsResults/MYO3A_XGBoost,370.469355,14.094213,-0.120885,6.942470e-07
RDKitDescriptorsResults/MYO3A_CatBoost,311.216430,12.511580,0.058390,2.280403e-06
RDKitDescriptorsResults/MYO3A_DNN,322.917837,12.872187,0.022986,4.088330e-06
RDKitDescriptorsResults/MYO3B_Linear-SVR,196.527279,6.097976,-0.149623,2.724758e-09
RDKitDescriptorsResults/MYO3B_RBF-SVR,198.198727,6.031789,-0.159400,3.104878e-09
RDKitDescriptorsResults/MYO3B_DecisionTree,248.394953,9.027223,-0.453033,1.567164e-09
RDKitDescriptorsResults/MYO3B_ExtraTrees,152.025115,8.076753,0.110701,1.167317e-07
RDKitDescriptorsResults/MYO3B_RandomForest,152.449093,8.055340,0.108221,3.440778e-07
RDKitDescriptorsResults/MYO3B_KNeighbors,143.679106,7.274930,0.159522,3.718222e-09
RDKitDescriptorsResults/MYO3B_PLS,168.443086,8.661655,0.014661,1.802558e-08
RDKitDescriptorsResults/MYO3B_PLS-SKLEARN,167.505626,8.785826,0.020145,3.659745e-09
RDKitDescriptorsResults/MYO3B_XGBoost,148.854164,7.850868,0.129250,6.787861e-07
RDKitDescriptorsResults/MYO3B_CatBoost,137.687371,7.289399,0.194572,2.269973e-06
RDKitDescriptorsResults/MYO3B_DNN,159.666357,8.655166,0.066002,4.076932e-06
RDKitDescriptorsResults/NDR1_Linear-SVR,454.527225,14.059929,0.026427,2.070916e-09
RDKitDescriptorsResults/NDR1_RBF-SVR,486.131852,14.517517,-0.041268,3.294128e-09
RDKitDescriptorsResults/NDR1_DecisionTree,432.138203,13.722123,0.074384,1.599384e-09
RDKitDescriptorsResults/NDR1_ExtraTrees,334.945979,13.373031,0.282564,1.186134e-07
RDKitDescriptorsResults/NDR1_RandomForest,350.446480,13.319953,0.249363,3.328536e-07
RDKitDescriptorsResults/NDR1_KNeighbors,350.329177,13.463944,0.249614,3.714848e-09
RDKitDescriptorsResults/NDR1_PLS,407.405458,15.123830,0.127360,1.776018e-08
RDKitDescriptorsResults/NDR1_PLS-SKLEARN,382.505591,14.443345,0.180694,3.846013e-09
RDKitDescriptorsResults/NDR1_XGBoost,386.839591,14.866453,0.171411,6.854382e-07
RDKitDescriptorsResults/NDR1_CatBoost,334.269637,13.213542,0.284013,2.276189e-06
RDKitDescriptorsResults/NDR1_DNN,387.713333,14.482876,0.169539,4.126499e-06
RDKitDescriptorsResults/NDR2_Linear-SVR,345.168744,9.629783,-0.104913,3.667365e-09
RDKitDescriptorsResults/NDR2_RBF-SVR,375.700787,9.394917,-0.202649,3.325313e-09
RDKitDescriptorsResults/NDR2_DecisionTree,327.255595,11.192770,-0.047572,1.431467e-09
RDKitDescriptorsResults/NDR2_ExtraTrees,236.515012,10.871119,0.242896,1.194492e-07
RDKitDescriptorsResults/NDR2_RandomForest,258.855703,11.123492,0.171382,3.413807e-07
RDKitDescriptorsResults/NDR2_KNeighbors,282.371253,11.238498,0.096107,7.753468e-09
RDKitDescriptorsResults/NDR2_PLS,287.578624,12.652633,0.079437,1.784097e-08
RDKitDescriptorsResults/NDR2_PLS-SKLEARN,278.454775,11.976852,0.108644,5.006962e-09
RDKitDescriptorsResults/NDR2_XGBoost,293.058514,12.196489,0.061896,6.887231e-07
RDKitDescriptorsResults/NDR2_CatBoost,225.257223,10.597398,0.278933,2.244244e-06
RDKitDescriptorsResults/NDR2_DNN,258.168433,10.919480,0.173582,4.145231e-06
RDKitDescriptorsResults/NEK10_Linear-SVR,473.793230,12.715286,-0.147989,2.295539e-09
RDKitDescriptorsResults/NEK10_RBF-SVR,509.218488,12.988545,-0.233824,3.292819e-09
RDKitDescriptorsResults/NEK10_DecisionTree,570.020912,14.481938,-0.381147,1.539422e-09
RDKitDescriptorsResults/NEK10_ExtraTrees,377.645710,12.568017,0.084974,1.157121e-07
RDKitDescriptorsResults/NEK10_RandomForest,397.237457,12.907623,0.037503,3.431243e-07
RDKitDescriptorsResults/NEK10_KNeighbors,409.745827,13.280845,0.007196,3.815505e-09
RDKitDescriptorsResults/NEK10_PLS,371.281357,13.209664,0.100394,1.808512e-08
RDKitDescriptorsResults/NEK10_PLS-SKLEARN,359.864586,12.827560,0.128057,4.039829e-09
RDKitDescriptorsResults/NEK10_XGBoost,388.697887,12.818157,0.058195,6.823063e-07
RDKitDescriptorsResults/NEK10_CatBoost,383.948043,12.681421,0.069703,2.266970e-06
RDKitDescriptorsResults/NEK10_DNN,373.620487,12.788875,0.094727,4.776618e-06
RDKitDescriptorsResults/NEK11_Linear-SVR,390.087084,8.538218,-0.199406,2.529628e-09
RDKitDescriptorsResults/NEK11_RBF-SVR,386.273404,8.476756,-0.187680,3.123744e-09
RDKitDescriptorsResults/NEK11_DecisionTree,333.899141,10.927076,-0.026644,1.626244e-09
RDKitDescriptorsResults/NEK11_ExtraTrees,302.200191,10.774843,0.070821,1.165915e-07
RDKitDescriptorsResults/NEK11_RandomForest,308.842212,10.959993,0.050399,3.450369e-07
RDKitDescriptorsResults/NEK11_KNeighbors,321.369788,10.651455,0.011880,3.042042e-09
RDKitDescriptorsResults/NEK11_PLS,301.765740,11.606096,0.072157,1.874000e-08
RDKitDescriptorsResults/NEK11_PLS-SKLEARN,298.521492,11.225701,0.082132,4.406406e-09
RDKitDescriptorsResults/NEK11_XGBoost,294.081916,11.374102,0.095782,7.653141e-07
RDKitDescriptorsResults/NEK11_CatBoost,269.736783,10.581937,0.170637,2.275081e-06
RDKitDescriptorsResults/NEK11_DNN,247.050632,10.169341,0.240390,4.293908e-06
RDKitDescriptorsResults/NEK1_Linear-SVR,560.469479,9.224037,-0.156122,2.516635e-09
RDKitDescriptorsResults/NEK1_RBF-SVR,557.585077,9.195679,-0.150172,2.991271e-09
RDKitDescriptorsResults/NEK1_DecisionTree,652.410624,12.537555,-0.345775,1.549592e-09
RDKitDescriptorsResults/NEK1_ExtraTrees,435.695810,10.969836,0.101258,1.163271e-07
RDKitDescriptorsResults/NEK1_RandomForest,444.043874,11.144488,0.084038,3.480783e-07
RDKitDescriptorsResults/NEK1_KNeighbors,456.975701,10.699624,0.057363,8.609716e-10
RDKitDescriptorsResults/NEK1_PLS,449.255969,12.470259,0.073287,1.771853e-08
RDKitDescriptorsResults/NEK1_PLS-SKLEARN,441.666115,11.710565,0.088943,3.883591e-09
RDKitDescriptorsResults/NEK1_XGBoost,460.212716,11.932279,0.050685,6.898265e-07
RDKitDescriptorsResults/NEK1_CatBoost,427.773156,10.435047,0.117601,2.260457e-06
RDKitDescriptorsResults/NEK1_DNN,422.590764,11.257013,0.128291,4.124068e-06
RDKitDescriptorsResults/NEK2_Linear-SVR,505.418207,10.416492,-0.071405,2.620839e-09
RDKitDescriptorsResults/NEK2_RBF-SVR,536.933582,10.281499,-0.138213,3.398086e-09
RDKitDescriptorsResults/NEK2_DecisionTree,529.669122,12.194401,-0.122813,1.596814e-09
RDKitDescriptorsResults/NEK2_ExtraTrees,363.805349,11.196845,0.228791,1.191724e-07
RDKitDescriptorsResults/NEK2_RandomForest,382.085875,11.397476,0.190039,3.450312e-07
RDKitDescriptorsResults/NEK2_KNeighbors,366.708896,10.973803,0.222636,4.301007e-09
RDKitDescriptorsResults/NEK2_PLS,439.874359,12.629858,0.067537,1.888053e-08
RDKitDescriptorsResults/NEK2_PLS-SKLEARN,439.874359,12.629858,0.067537,4.289412e-09
RDKitDescriptorsResults/NEK2_XGBoost,378.886744,12.170673,0.196821,7.292572e-07
RDKitDescriptorsResults/NEK2_CatBoost,387.155410,11.465257,0.179293,2.263378e-06
RDKitDescriptorsResults/NEK2_DNN,419.494851,12.493256,0.110738,4.454680e-06
RDKitDescriptorsResults/NEK3_Linear-SVR,311.059213,11.411209,0.044532,2.423502e-09
RDKitDescriptorsResults/NEK3_RBF-SVR,317.500153,11.846495,0.024747,3.329385e-09
RDKitDescriptorsResults/NEK3_DecisionTree,337.413289,12.359503,-0.036419,1.479211e-09
RDKitDescriptorsResults/NEK3_ExtraTrees,278.906031,11.461654,0.143295,1.183616e-07
RDKitDescriptorsResults/NEK3_RandomForest,270.623361,11.311114,0.168737,3.377634e-07
RDKitDescriptorsResults/NEK3_KNeighbors,300.596056,10.907042,0.076671,4.048494e-09
RDKitDescriptorsResults/NEK3_PLS,307.478311,12.358222,0.055531,1.892000e-08
RDKitDescriptorsResults/NEK3_PLS-SKLEARN,307.478311,12.358222,0.055531,4.168339e-09
RDKitDescriptorsResults/NEK3_XGBoost,265.591041,10.805164,0.184195,7.019892e-07
RDKitDescriptorsResults/NEK3_CatBoost,280.272760,11.525188,0.139097,2.264875e-06
RDKitDescriptorsResults/NEK3_DNN,312.932208,12.194332,0.038779,4.445521e-06
RDKitDescriptorsResults/NEK4_Linear-SVR,231.284387,7.771589,-0.247073,2.414259e-09
RDKitDescriptorsResults/NEK4_RBF-SVR,233.469586,7.620385,-0.258855,3.300052e-09
RDKitDescriptorsResults/NEK4_DecisionTree,204.629307,8.531279,-0.103350,1.424979e-09
RDKitDescriptorsResults/NEK4_ExtraTrees,195.244709,8.822745,-0.052749,1.182104e-07
RDKitDescriptorsResults/NEK4_RandomForest,194.460936,8.862252,-0.048523,3.415399e-07
RDKitDescriptorsResults/NEK4_KNeighbors,208.525249,9.044413,-0.124357,5.515047e-09
RDKitDescriptorsResults/NEK4_PLS,200.288885,9.033920,-0.079947,1.904896e-08
RDKitDescriptorsResults/NEK4_PLS-SKLEARN,190.828148,8.776280,-0.028935,4.178674e-09
RDKitDescriptorsResults/NEK4_XGBoost,209.287914,8.883173,-0.128469,6.912268e-07
RDKitDescriptorsResults/NEK4_CatBoost,190.661756,8.573702,-0.028038,2.263239e-06
RDKitDescriptorsResults/NEK4_DNN,185.342689,8.712910,0.000642,4.433044e-06
RDKitDescriptorsResults/NEK5_Linear-SVR,517.242140,12.296310,0.062245,2.491586e-09
RDKitDescriptorsResults/NEK5_RBF-SVR,570.816973,12.469467,-0.034885,3.290329e-09
RDKitDescriptorsResults/NEK5_DecisionTree,490.119780,12.584425,0.111418,1.529721e-09
RDKitDescriptorsResults/NEK5_ExtraTrees,341.060383,12.409499,0.381661,1.168250e-07
RDKitDescriptorsResults/NEK5_RandomForest,384.676466,13.103564,0.302586,3.521869e-07
RDKitDescriptorsResults/NEK5_KNeighbors,363.099970,12.681315,0.341704,3.279004e-09
RDKitDescriptorsResults/NEK5_PLS,432.284517,14.567691,0.216273,1.914588e-08
RDKitDescriptorsResults/NEK5_PLS-SKLEARN,410.870753,13.427627,0.255096,4.330067e-09
RDKitDescriptorsResults/NEK5_XGBoost,361.739127,12.964479,0.344171,7.129395e-07
RDKitDescriptorsResults/NEK5_CatBoost,306.654365,11.247620,0.444039,2.271807e-06
RDKitDescriptorsResults/NEK5_DNN,353.635766,12.833611,0.358862,4.505039e-06
RDKitDescriptorsResults/NEK6_Linear-SVR,287.939782,6.870219,-0.118120,2.732696e-09
RDKitDescriptorsResults/NEK6_RBF-SVR,290.923010,6.761267,-0.129705,3.100340e-09
RDKitDescriptorsResults/NEK6_DecisionTree,323.440157,8.891146,-0.255975,1.466122e-09
RDKitDescriptorsResults/NEK6_ExtraTrees,235.426542,8.599790,0.085798,1.178110e-07
RDKitDescriptorsResults/NEK6_RandomForest,234.272544,8.656918,0.090279,3.471345e-07
RDKitDescriptorsResults/NEK6_KNeighbors,284.664575,8.731831,-0.105402,3.311110e-09
RDKitDescriptorsResults/NEK6_PLS,234.602276,8.694677,0.088998,1.883730e-08
RDKitDescriptorsResults/NEK6_PLS-SKLEARN,239.002934,8.827123,0.071910,4.199612e-09
RDKitDescriptorsResults/NEK6_XGBoost,248.696229,9.201655,0.034269,6.903884e-07
RDKitDescriptorsResults/NEK6_CatBoost,250.557236,8.675934,0.027042,2.271634e-06
RDKitDescriptorsResults/NEK6_DNN,237.240217,8.717241,0.078755,4.421108e-06
RDKitDescriptorsResults/NEK7_Linear-SVR,312.238019,6.435874,-0.107384,2.796086e-09
RDKitDescriptorsResults/NEK7_RBF-SVR,311.328262,6.368753,-0.104157,3.254214e-09
RDKitDescriptorsResults/NEK7_DecisionTree,353.613317,8.673589,-0.254126,1.585051e-09
RDKitDescriptorsResults/NEK7_ExtraTrees,233.046676,8.114700,0.173476,1.182985e-07
RDKitDescriptorsResults/NEK7_RandomForest,237.687273,8.196221,0.157018,3.481717e-07
RDKitDescriptorsResults/NEK7_KNeighbors,267.636809,8.720094,0.050799,3.096161e-09
RDKitDescriptorsResults/NEK7_PLS,251.063164,9.590338,0.109579,1.876029e-08
RDKitDescriptorsResults/NEK7_PLS-SKLEARN,257.086712,8.976983,0.088216,4.147205e-09
RDKitDescriptorsResults/NEK7_XGBoost,269.696761,9.650579,0.043493,7.046817e-07
RDKitDescriptorsResults/NEK7_CatBoost,246.169367,8.085704,0.126935,2.273250e-06
RDKitDescriptorsResults/NEK7_DNN,244.134755,8.846021,0.134151,4.176123e-06
RDKitDescriptorsResults/NEK9_Linear-SVR,370.899537,10.882332,-0.037993,2.367158e-09
RDKitDescriptorsResults/NEK9_RBF-SVR,402.838190,10.849827,-0.127376,3.408081e-09
RDKitDescriptorsResults/NEK9_DecisionTree,388.750006,12.143769,-0.087949,1.431061e-09
RDKitDescriptorsResults/NEK9_ExtraTrees,313.191660,11.926665,0.123507,1.179256e-07
RDKitDescriptorsResults/NEK9_RandomForest,318.906488,12.063042,0.107514,3.341292e-07
RDKitDescriptorsResults/NEK9_KNeighbors,286.861953,11.577840,0.197193,3.970737e-09
RDKitDescriptorsResults/NEK9_PLS,325.381543,12.829342,0.089393,1.804229e-08
RDKitDescriptorsResults/NEK9_PLS-SKLEARN,320.143306,12.553673,0.104053,3.782998e-09
RDKitDescriptorsResults/NEK9_XGBoost,343.917615,12.961987,0.037518,6.810480e-07
RDKitDescriptorsResults/NEK9_CatBoost,280.623266,11.391879,0.214653,2.267164e-06
RDKitDescriptorsResults/NEK9_DNN,289.631706,12.135676,0.189442,4.137234e-06
RDKitDescriptorsResults/NIK_Linear-SVR,340.471680,12.523664,-0.131702,2.326207e-09
RDKitDescriptorsResults/NIK_RBF-SVR,339.802499,12.121996,-0.129478,3.486923e-09
RDKitDescriptorsResults/NIK_DecisionTree,415.348081,14.504599,-0.380586,1.519452e-09
RDKitDescriptorsResults/NIK_ExtraTrees,292.021331,12.972195,0.029343,1.175482e-07
RDKitDescriptorsResults/NIK_RandomForest,306.538620,13.201848,-0.018911,3.480452e-07
RDKitDescriptorsResults/NIK_KNeighbors,297.006086,12.752958,0.012774,4.251294e-09
RDKitDescriptorsResults/NIK_PLS,334.642978,13.832431,-0.112328,1.818692e-08
RDKitDescriptorsResults/NIK_PLS-SKLEARN,334.642978,13.832431,-0.112328,3.730521e-09
RDKitDescriptorsResults/NIK_XGBoost,327.045480,13.652515,-0.087075,6.998141e-07
RDKitDescriptorsResults/NIK_CatBoost,304.233144,13.622242,-0.011248,2.228330e-06
RDKitDescriptorsResults/NIK_DNN,331.292833,13.105007,-0.101193,4.070852e-06
RDKitDescriptorsResults/NIM1_Linear-SVR,437.555887,13.682112,-0.133349,2.244245e-09
RDKitDescriptorsResults/NIM1_RBF-SVR,438.417442,13.945285,-0.135581,3.355506e-09
RDKitDescriptorsResults/NIM1_DecisionTree,445.908427,14.566386,-0.154984,1.469218e-09
RDKitDescriptorsResults/NIM1_ExtraTrees,400.801774,14.281209,-0.038149,1.130940e-07
RDKitDescriptorsResults/NIM1_RandomForest,380.726111,13.829069,0.013850,3.358004e-07
RDKitDescriptorsResults/NIM1_KNeighbors,417.434597,14.503944,-0.081232,2.997082e-09
RDKitDescriptorsResults/NIM1_PLS,429.204121,15.023201,-0.111717,1.797470e-08
RDKitDescriptorsResults/NIM1_PLS-SKLEARN,409.127493,14.445729,-0.059715,3.887258e-09
RDKitDescriptorsResults/NIM1_XGBoost,446.065119,14.800346,-0.155390,6.780729e-07
RDKitDescriptorsResults/NIM1_CatBoost,413.931453,14.395904,-0.072158,2.237067e-06
RDKitDescriptorsResults/NIM1_DNN,503.338782,15.979641,-0.303739,4.128244e-06
RDKitDescriptorsResults/NLK_Linear-SVR,788.595336,18.050520,-0.169188,2.310332e-09
RDKitDescriptorsResults/NLK_RBF-SVR,860.558124,18.691643,-0.275881,3.096674e-09
RDKitDescriptorsResults/NLK_DecisionTree,687.843875,17.849896,-0.019812,1.574718e-09
RDKitDescriptorsResults/NLK_ExtraTrees,571.815265,17.479341,0.152215,1.287410e-07
RDKitDescriptorsResults/NLK_RandomForest,578.056300,17.599815,0.142962,3.425300e-07
RDKitDescriptorsResults/NLK_KNeighbors,600.751027,17.940657,0.109314,4.694370e-09
RDKitDescriptorsResults/NLK_PLS,640.173007,18.923147,0.050866,1.776971e-08
RDKitDescriptorsResults/NLK_PLS-SKLEARN,631.724015,18.838326,0.063393,3.780760e-09
RDKitDescriptorsResults/NLK_XGBoost,637.247689,19.075734,0.055203,6.843607e-07
RDKitDescriptorsResults/NLK_CatBoost,548.054099,17.147424,0.187444,2.231445e-06
RDKitDescriptorsResults/NLK_DNN,588.565045,18.210732,0.127381,4.093509e-06
RDKitDescriptorsResults/OSR1_Linear-SVR,280.976002,8.758115,-0.155562,2.531479e-09
RDKitDescriptorsResults/OSR1_RBF-SVR,283.641204,8.783972,-0.166523,3.231114e-09
RDKitDescriptorsResults/OSR1_DecisionTree,320.930500,10.327882,-0.319881,1.576940e-09
RDKitDescriptorsResults/OSR1_ExtraTrees,250.964262,9.608577,-0.032133,1.151038e-07
RDKitDescriptorsResults/OSR1_RandomForest,249.284138,9.671191,-0.025224,3.418156e-07
RDKitDescriptorsResults/OSR1_KNeighbors,282.143063,9.970047,-0.160361,3.262432e-09
RDKitDescriptorsResults/OSR1_PLS,258.031697,9.761150,-0.061199,1.843343e-08
RDKitDescriptorsResults/OSR1_PLS-SKLEARN,254.355866,10.000040,-0.046082,3.885917e-09
RDKitDescriptorsResults/OSR1_XGBoost,297.890315,10.857954,-0.225125,6.802091e-07
RDKitDescriptorsResults/OSR1_CatBoost,293.287742,10.187735,-0.206196,2.252030e-06
RDKitDescriptorsResults/OSR1_DNN,267.960338,10.208795,-0.102033,4.082625e-06
RDKitDescriptorsResults/p38-alpha_Linear-SVR,1086.415674,20.191313,-0.033218,2.068603e-09
RDKitDescriptorsResults/p38-alpha_RBF-SVR,1236.970137,20.775811,-0.176400,3.289844e-09
RDKitDescriptorsResults/p38-alpha_DecisionTree,1450.453578,24.261449,-0.379430,1.347980e-09
RDKitDescriptorsResults/p38-alpha_ExtraTrees,808.258460,21.167251,0.231319,1.134004e-07
RDKitDescriptorsResults/p38-alpha_RandomForest,853.109733,21.518012,0.188664,3.211558e-07
RDKitDescriptorsResults/p38-alpha_KNeighbors,847.546836,20.140845,0.193955,2.387208e-09
RDKitDescriptorsResults/p38-alpha_PLS,886.688224,22.132816,0.156730,1.763229e-08
