iter	RMSE
1379	0.150923118
1380	0.1508478464
1381	0.1506903748
1382	0.1504622433
1383	0.1504174898
1384	0.1503919095
1385	0.1503486453
1386	0.1499935009
1387	0.1499524931
1388	0.149920927
1389	0.1498408876
1390	0.1496279679
1391	0.1494622868
1392	0.1494271391
1393	0.1493740933
1394	0.1491086583
1395	0.1490720334
1396	0.1490151461
1397	0.1488962257
1398	0.1488318918
1399	0.1484590104
1400	0.1483169682
1401	0.14827906
1402	0.1482408426
1403	0.1480724219
1404	0.1480062359
1405	0.1477112249
1406	0.1476636299
1407	0.1474005805
1408	0.1473487327
1409	0.1472372102
1410	0.1470963677
1411	0.1469491472
1412	0.1468728925
1413	0.1468072818
1414	0.1465119907
1415	0.1464342095
1416	0.1463901747
1417	0.1463619214
1418	0.1463313893
1419	0.1462888502
1420	0.1461369637
1421	0.1461036117
1422	0.146049323
1423	0.1458849017
1424	0.1458308086
1425	0.1455735144
1426	0.1453440137
1427	0.1450325034
1428	0.1449717297
1429	0.1448329638
1430	0.1447708787
1431	0.1447226892
1432	0.1444722937
1433	0.1443992392
1434	0.1442866866
1435	0.1442434236
1436	0.1442064148
1437	0.1441680859
1438	0.1440249923
1439	0.1439770915
1440	0.1438933728
1441	0.1438436098
1442	0.1437726987
1443	0.1436687029
1444	0.1436060004
1445	0.1434987169
1446	0.1432479351
1447	0.1432081404
1448	0.142947716
1449	0.1428105165
1450	0.1427221911
1451	0.1426632111
1452	0.1426487453
1453	0.1426013004
1454	0.1425439245
1455	0.1424921505
1456	0.1424339194
1457	0.14237015
1458	0.1421633554
1459	0.1418352397
1460	0.1417071024
1461	0.1416674728
1462	0.1416167579
1463	0.1414318705
1464	0.1411921615
1465	0.1408437384
1466	0.1408066794
1467	0.1406567878
1468	0.1404079208
1469	0.1401694722
1470	0.1399454476
1471	0.1397977129
1472	0.1396637694
1473	0.139544437
1474	0.1394977256
1475	0.1394645462
1476	0.1390897717
1477	0.1388630829
1478	0.1386569219
1479	0.1385568724
1480	0.1383554744
1481	0.1382980384
1482	0.1382602965
1483	0.1380466203
1484	0.1379052392
1485	0.13769144
1486	0.13762972
1487	0.1375543445
1488	0.1375124765
1489	0.137479468
1490	0.1374259821
1491	0.1371494739
1492	0.1369156455
1493	0.1368647011
1494	0.1366636389
1495	0.1366222107
1496	0.1365501349
1497	0.1363660539
1498	0.1363374812
1499	0.1361444827
1500	0.1358031229
1501	0.1354552522
1502	0.1353131843
1503	0.1351981861
1504	0.1351145722
1505	0.1350527128
1506	0.135012763
1507	0.1347957131
1508	0.1345815062
1509	0.134334611
1510	0.1342787
1511	0.1341828557
1512	0.1340262514
1513	0.1339859802
