Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/MAP4K2_CatBoost,0.486528,0.559812,0.379971,3.255350e-06
RDKitDescriptorsResults/MAP4K2_DNN,0.675827,0.659097,0.138730,1.412912e-05
RDKitDescriptorsResults/MAP4K4_Linear-SVR,0.637196,0.650146,0.297867,9.349439e-09
RDKitDescriptorsResults/MAP4K4_RBF-SVR,0.551642,0.587433,0.392139,1.170150e-08
RDKitDescriptorsResults/MAP4K4_DecisionTree,0.662759,0.646562,0.269698,1.004737e-08
RDKitDescriptorsResults/MAP4K4_ExtraTrees,0.544424,0.608268,0.400094,4.686783e-07
RDKitDescriptorsResults/MAP4K4_RandomForest,0.544274,0.613180,0.400259,1.521630e-06
RDKitDescriptorsResults/MAP4K4_KNeighbors,0.669847,0.653934,0.261888,6.647905e-09
RDKitDescriptorsResults/MAP4K4_PLS,0.679472,0.648563,0.251282,2.333488e-07
RDKitDescriptorsResults/MAP4K4_PLS-SKLEARN,0.710264,0.668431,0.217353,6.445969e-07
RDKitDescriptorsResults/MAP4K4_XGBoost,0.559149,0.572975,0.383868,1.256894e-06
RDKitDescriptorsResults/MAP4K4_CatBoost,0.520404,0.568121,0.426561,3.487112e-06
RDKitDescriptorsResults/MAP4K4_DNN,5.954292,0.791855,-5.561098,1.384923e-05
RDKitDescriptorsResults/MAP4K5_Linear-SVR,0.546197,0.582370,0.163371,6.681875e-09
RDKitDescriptorsResults/MAP4K5_RBF-SVR,0.463673,0.549358,0.289776,4.821098e-09
RDKitDescriptorsResults/MAP4K5_DecisionTree,0.741796,0.671064,-0.136233,8.182023e-09
RDKitDescriptorsResults/MAP4K5_ExtraTrees,0.417785,0.537952,0.360064,3.702838e-07
RDKitDescriptorsResults/MAP4K5_RandomForest,0.435026,0.540684,0.333657,8.281055e-07
RDKitDescriptorsResults/MAP4K5_KNeighbors,0.504600,0.567889,0.227087,7.048932e-09
RDKitDescriptorsResults/MAP4K5_PLS,0.488551,0.548589,0.251670,1.450718e-07
RDKitDescriptorsResults/MAP4K5_PLS-SKLEARN,0.512938,0.579009,0.214315,5.929341e-07
RDKitDescriptorsResults/MAP4K5_XGBoost,0.381810,0.496142,0.415169,1.226306e-06
RDKitDescriptorsResults/MAP4K5_CatBoost,0.424720,0.533328,0.349442,2.652392e-06
RDKitDescriptorsResults/MAP4K5_DNN,27.604348,1.100158,-41.282498,1.188353e-05
RDKitDescriptorsResults/MAPK12_Linear-SVR,0.302224,0.402560,-1.077785,3.840004e-09
RDKitDescriptorsResults/MAPK12_RBF-SVR,0.231005,0.418962,-0.588154,3.494809e-09
RDKitDescriptorsResults/MAPK12_DecisionTree,0.538654,0.602128,-2.703234,5.217914e-09
RDKitDescriptorsResults/MAPK12_ExtraTrees,0.299656,0.480410,-1.060130,2.492040e-07
RDKitDescriptorsResults/MAPK12_RandomForest,0.287651,0.475808,-0.977594,3.505344e-07
RDKitDescriptorsResults/MAPK12_KNeighbors,0.368803,0.518628,-1.535511,3.566397e-09
RDKitDescriptorsResults/MAPK12_PLS,0.422018,0.530404,-1.901362,4.908981e-08
RDKitDescriptorsResults/MAPK12_PLS-SKLEARN,0.422018,0.530404,-1.901362,3.196178e-07
RDKitDescriptorsResults/MAPK12_XGBoost,0.397082,0.532035,-1.729929,6.254339e-07
RDKitDescriptorsResults/MAPK12_CatBoost,0.257743,0.439869,-0.771974,2.081962e-06
RDKitDescriptorsResults/MAPK12_DNN,25.754049,1.445577,-176.058434,7.298871e-06
RDKitDescriptorsResults/MAPK13_Linear-SVR,0.380267,0.489119,-0.411937,3.655809e-09
RDKitDescriptorsResults/MAPK13_RBF-SVR,0.243047,0.384033,0.097564,4.029981e-09
RDKitDescriptorsResults/MAPK13_DecisionTree,0.648437,0.573945,-1.407656,5.489396e-09
RDKitDescriptorsResults/MAPK13_ExtraTrees,0.301464,0.427560,-0.119342,2.959447e-07
RDKitDescriptorsResults/MAPK13_RandomForest,0.273341,0.400966,-0.014918,3.920739e-07
RDKitDescriptorsResults/MAPK13_KNeighbors,0.315730,0.464318,-0.172309,4.938215e-09
RDKitDescriptorsResults/MAPK13_PLS,0.289076,0.407796,-0.073341,6.916459e-08
RDKitDescriptorsResults/MAPK13_PLS-SKLEARN,0.289076,0.407796,-0.073341,2.707244e-07
RDKitDescriptorsResults/MAPK13_XGBoost,0.376418,0.492932,-0.397646,6.842165e-07
RDKitDescriptorsResults/MAPK13_CatBoost,0.268352,0.418249,0.003605,2.199349e-06
RDKitDescriptorsResults/MAPK13_DNN,0.447567,0.555667,-0.661822,1.020774e-05
RDKitDescriptorsResults/MAPK14_Linear-SVR,0.493825,0.583072,0.147672,2.902982e-09
RDKitDescriptorsResults/MAPK14_RBF-SVR,0.322187,0.439122,0.443915,2.909299e-09
RDKitDescriptorsResults/MAPK14_DecisionTree,0.617197,0.529455,-0.065265,4.992295e-09
RDKitDescriptorsResults/MAPK14_ExtraTrees,0.367112,0.436409,0.366376,2.396208e-07
RDKitDescriptorsResults/MAPK14_RandomForest,0.333544,0.449998,0.424312,3.540293e-07
RDKitDescriptorsResults/MAPK14_KNeighbors,0.498878,0.528432,0.138950,2.799713e-09
RDKitDescriptorsResults/MAPK14_PLS,0.430344,0.524673,0.257238,4.969738e-08
RDKitDescriptorsResults/MAPK14_PLS-SKLEARN,0.417370,0.497911,0.279631,2.268900e-07
RDKitDescriptorsResults/MAPK14_XGBoost,0.373974,0.467469,0.354532,6.233978e-07
RDKitDescriptorsResults/MAPK14_CatBoost,0.344374,0.449819,0.405619,2.032022e-06
RDKitDescriptorsResults/MAPK14_DNN,0.708648,0.678392,-0.223106,7.394461e-06
RDKitDescriptorsResults/MAPK1_Linear-SVR,0.704742,0.686870,-0.509095,3.476706e-09
RDKitDescriptorsResults/MAPK1_RBF-SVR,0.453276,0.586510,0.029380,3.712915e-09
RDKitDescriptorsResults/MAPK1_DecisionTree,0.791132,0.756226,-0.694085,3.739159e-09
RDKitDescriptorsResults/MAPK1_ExtraTrees,0.478359,0.591300,-0.024330,2.704097e-07
RDKitDescriptorsResults/MAPK1_RandomForest,0.481990,0.590042,-0.032107,4.230929e-07
RDKitDescriptorsResults/MAPK1_KNeighbors,0.430004,0.561581,0.079215,6.148046e-09
RDKitDescriptorsResults/MAPK1_PLS,0.524717,0.604502,-0.123598,6.754791e-08
RDKitDescriptorsResults/MAPK1_PLS-SKLEARN,0.524717,0.604502,-0.123598,2.482691e-07
RDKitDescriptorsResults/MAPK1_XGBoost,0.531185,0.637284,-0.137450,7.555851e-07
RDKitDescriptorsResults/MAPK1_CatBoost,0.466654,0.584266,0.000734,2.367654e-06
RDKitDescriptorsResults/MAPK1_DNN,0.974232,0.809125,-1.086165,9.067646e-06
RDKitDescriptorsResults/MAPK8_Linear-SVR,0.629094,0.602875,0.253719,4.201359e-09
RDKitDescriptorsResults/MAPK8_RBF-SVR,0.432887,0.510717,0.486475,4.154613e-09
RDKitDescriptorsResults/MAPK8_DecisionTree,0.701470,0.647709,0.167860,4.471266e-09
RDKitDescriptorsResults/MAPK8_ExtraTrees,0.382805,0.479065,0.545886,3.221726e-07
RDKitDescriptorsResults/MAPK8_RandomForest,0.376143,0.483127,0.553790,6.269653e-07
RDKitDescriptorsResults/MAPK8_KNeighbors,0.434670,0.510105,0.484360,1.647805e-08
RDKitDescriptorsResults/MAPK8_PLS,0.620680,0.584778,0.263700,1.009316e-07
RDKitDescriptorsResults/MAPK8_PLS-SKLEARN,0.620680,0.584778,0.263700,4.622170e-07
RDKitDescriptorsResults/MAPK8_XGBoost,0.373734,0.468507,0.556647,8.611618e-07
RDKitDescriptorsResults/MAPK8_CatBoost,0.411667,0.502078,0.511648,2.602252e-06
RDKitDescriptorsResults/MAPK8_DNN,4.174113,0.807619,-3.951666,8.952352e-06
RDKitDescriptorsResults/MAPK9_Linear-SVR,0.569694,0.582710,0.240941,4.374467e-09
RDKitDescriptorsResults/MAPK9_RBF-SVR,0.434716,0.527435,0.420786,5.396084e-09
RDKitDescriptorsResults/MAPK9_DecisionTree,0.474437,0.525162,0.367861,6.437098e-09
RDKitDescriptorsResults/MAPK9_ExtraTrees,0.460607,0.539447,0.386288,3.309556e-07
RDKitDescriptorsResults/MAPK9_RandomForest,0.498994,0.545251,0.335141,6.492765e-07
RDKitDescriptorsResults/MAPK9_KNeighbors,0.436753,0.542413,0.418071,2.004257e-08
RDKitDescriptorsResults/MAPK9_PLS,0.573596,0.586662,0.235742,1.086452e-07
RDKitDescriptorsResults/MAPK9_PLS-SKLEARN,0.572063,0.602367,0.237785,6.184102e-07
RDKitDescriptorsResults/MAPK9_XGBoost,0.401454,0.503983,0.465104,8.901685e-07
RDKitDescriptorsResults/MAPK9_CatBoost,0.426584,0.518581,0.431621,2.643181e-06
RDKitDescriptorsResults/MAPK9_DNN,9.453860,0.948265,-11.596295,1.034211e-05
RDKitDescriptorsResults/MAPKAPK2_Linear-SVR,0.220853,0.320541,0.028077,3.974459e-09
RDKitDescriptorsResults/MAPKAPK2_RBF-SVR,0.208526,0.288934,0.082324,3.095589e-09
RDKitDescriptorsResults/MAPKAPK2_DecisionTree,0.412898,0.460637,-0.817068,4.932838e-09
RDKitDescriptorsResults/MAPKAPK2_ExtraTrees,0.221827,0.333901,0.023790,2.393175e-07
RDKitDescriptorsResults/MAPKAPK2_RandomForest,0.201028,0.315196,0.115321,3.491171e-07
RDKitDescriptorsResults/MAPKAPK2_KNeighbors,0.267058,0.358145,-0.175260,3.352600e-09
RDKitDescriptorsResults/MAPKAPK2_PLS,0.226934,0.344630,0.001316,4.794928e-08
RDKitDescriptorsResults/MAPKAPK2_PLS-SKLEARN,0.251259,0.357520,-0.105731,2.053070e-07
RDKitDescriptorsResults/MAPKAPK2_XGBoost,0.254744,0.335801,-0.121070,6.200962e-07
RDKitDescriptorsResults/MAPKAPK2_CatBoost,0.225114,0.312102,0.009325,2.059076e-06
RDKitDescriptorsResults/MAPKAPK2_DNN,29.773466,1.536060,-130.026240,7.580919e-06
RDKitDescriptorsResults/MARK2_Linear-SVR,0.493346,0.549327,-0.349760,4.096607e-09
RDKitDescriptorsResults/MARK2_RBF-SVR,0.374609,0.480661,-0.024902,4.264621e-09
RDKitDescriptorsResults/MARK2_DecisionTree,0.737329,0.676722,-1.017279,4.796387e-09
RDKitDescriptorsResults/MARK2_ExtraTrees,0.381408,0.479172,-0.043505,3.253646e-07
RDKitDescriptorsResults/MARK2_RandomForest,0.385054,0.483596,-0.053481,6.159500e-07
RDKitDescriptorsResults/MARK2_KNeighbors,0.358794,0.481890,0.018366,5.060531e-09
RDKitDescriptorsResults/MARK2_PLS,0.487452,0.543991,-0.333632,1.055602e-07
RDKitDescriptorsResults/MARK2_PLS-SKLEARN,0.474350,0.538913,-0.297787,5.653332e-07
RDKitDescriptorsResults/MARK2_XGBoost,0.426889,0.515718,-0.167938,8.882555e-07
RDKitDescriptorsResults/MARK2_CatBoost,0.366632,0.472720,-0.003079,2.294720e-06
RDKitDescriptorsResults/MARK2_DNN,9.106593,0.960621,-23.914970,1.042580e-05
RDKitDescriptorsResults/MARK3_Linear-SVR,0.355019,0.456863,-0.147442,4.632567e-09
RDKitDescriptorsResults/MARK3_RBF-SVR,0.278632,0.399014,0.099445,4.577332e-09
RDKitDescriptorsResults/MARK3_DecisionTree,0.602220,0.566481,-0.946410,5.384264e-09
RDKitDescriptorsResults/MARK3_ExtraTrees,0.297623,0.438691,0.038065,3.437540e-07
RDKitDescriptorsResults/MARK3_RandomForest,0.294736,0.438051,0.047395,6.994637e-07
RDKitDescriptorsResults/MARK3_KNeighbors,0.382111,0.487128,-0.235006,6.075398e-09
RDKitDescriptorsResults/MARK3_PLS,0.306526,0.446661,0.009291,1.170329e-07
RDKitDescriptorsResults/MARK3_PLS-SKLEARN,0.306526,0.446661,0.009291,4.895748e-07
RDKitDescriptorsResults/MARK3_XGBoost,0.335875,0.454410,-0.085569,9.509465e-07
RDKitDescriptorsResults/MARK3_CatBoost,0.298536,0.440235,0.035112,2.513315e-06
RDKitDescriptorsResults/MARK3_DNN,0.365199,0.480247,-0.180344,1.195257e-05
RDKitDescriptorsResults/MELK_Linear-SVR,0.445377,0.543931,0.300171,3.392728e-09
RDKitDescriptorsResults/MELK_RBF-SVR,0.440441,0.530925,0.307928,4.016207e-09
RDKitDescriptorsResults/MELK_DecisionTree,0.757403,0.626607,-0.190120,6.058421e-09
RDKitDescriptorsResults/MELK_ExtraTrees,0.436122,0.550579,0.314714,2.787625e-07
RDKitDescriptorsResults/MELK_RandomForest,0.472803,0.584151,0.257077,4.744416e-07
RDKitDescriptorsResults/MELK_KNeighbors,0.561639,0.619038,0.117487,5.470715e-09
RDKitDescriptorsResults/MELK_PLS,0.444608,0.519246,0.301380,7.314403e-08
RDKitDescriptorsResults/MELK_PLS-SKLEARN,0.482937,0.555035,0.241153,5.157931e-07
RDKitDescriptorsResults/MELK_XGBoost,0.484028,0.567351,0.239438,7.281966e-07
RDKitDescriptorsResults/MELK_CatBoost,0.434310,0.554142,0.317561,2.176423e-06
RDKitDescriptorsResults/MELK_DNN,0.596543,0.619560,0.062641,8.432641e-06
RDKitDescriptorsResults/MET_Linear-SVR,0.681007,0.624452,0.308890,5.482084e-09
RDKitDescriptorsResults/MET_RBF-SVR,0.430397,0.467754,0.563218,4.851524e-09
RDKitDescriptorsResults/MET_DecisionTree,0.358949,0.427530,0.635726,5.864668e-09
RDKitDescriptorsResults/MET_ExtraTrees,0.367896,0.438333,0.626646,3.190027e-07
RDKitDescriptorsResults/MET_RandomForest,0.404008,0.468647,0.589999,6.033707e-07
RDKitDescriptorsResults/MET_KNeighbors,0.668567,0.610592,0.321515,1.604303e-08
RDKitDescriptorsResults/MET_PLS,0.680882,0.601223,0.309016,8.942486e-08
RDKitDescriptorsResults/MET_PLS-SKLEARN,0.540980,0.546390,0.450994,8.023264e-07
RDKitDescriptorsResults/MET_XGBoost,0.419907,0.470924,0.573863,2.126364e-06
RDKitDescriptorsResults/MET_CatBoost,0.357147,0.425799,0.637554,2.168300e-06
RDKitDescriptorsResults/MET_DNN,0.691192,0.603232,0.298554,1.029735e-05
RDKitDescriptorsResults/MINK_Linear-SVR,0.533170,0.603408,0.265201,5.697913e-09
RDKitDescriptorsResults/MINK_RBF-SVR,0.405507,0.521300,0.441143,4.928547e-09
RDKitDescriptorsResults/MINK_DecisionTree,0.923879,0.706803,-0.273262,5.373699e-09
RDKitDescriptorsResults/MINK_ExtraTrees,0.439683,0.555290,0.394042,3.700531e-07
RDKitDescriptorsResults/MINK_RandomForest,0.439911,0.554969,0.393728,7.631407e-07
RDKitDescriptorsResults/MINK_KNeighbors,0.530299,0.588990,0.269157,7.042534e-09
RDKitDescriptorsResults/MINK_PLS,0.542807,0.616338,0.251920,1.415260e-07
RDKitDescriptorsResults/MINK_PLS-SKLEARN,0.620787,0.641323,0.144450,5.916210e-07
RDKitDescriptorsResults/MINK_XGBoost,0.409225,0.524611,0.436019,1.140931e-06
RDKitDescriptorsResults/MINK_CatBoost,0.380506,0.516493,0.475597,2.589973e-06
RDKitDescriptorsResults/MINK_DNN,22.591546,1.069963,-30.134988,1.196198e-05
RDKitDescriptorsResults/MKNK2_Linear-SVR,0.350029,0.453919,0.081594,4.098248e-09
RDKitDescriptorsResults/MKNK2_RBF-SVR,0.384914,0.490625,-0.009937,5.432261e-09
RDKitDescriptorsResults/MKNK2_DecisionTree,0.550935,0.576881,-0.445543,6.144436e-09
RDKitDescriptorsResults/MKNK2_ExtraTrees,0.329469,0.457835,0.135539,3.452990e-07
RDKitDescriptorsResults/MKNK2_RandomForest,0.316196,0.450555,0.170366,7.021158e-07
RDKitDescriptorsResults/MKNK2_KNeighbors,0.394121,0.486493,-0.034094,4.805967e-09
RDKitDescriptorsResults/MKNK2_PLS,0.421571,0.535345,-0.106117,1.216794e-07
RDKitDescriptorsResults/MKNK2_PLS-SKLEARN,0.421571,0.535345,-0.106117,6.143697e-07
RDKitDescriptorsResults/MKNK2_XGBoost,0.364656,0.456832,0.043215,9.869022e-07
RDKitDescriptorsResults/MKNK2_CatBoost,0.329457,0.458896,0.135571,2.624870e-06
RDKitDescriptorsResults/MKNK2_DNN,0.595951,0.625430,-0.563655,1.084424e-05
RDKitDescriptorsResults/MST1R_Linear-SVR,0.885508,0.762266,0.346384,3.517436e-09
RDKitDescriptorsResults/MST1R_RBF-SVR,0.828758,0.732827,0.388273,3.205720e-09
RDKitDescriptorsResults/MST1R_DecisionTree,1.203928,0.791090,0.111351,3.548688e-09
RDKitDescriptorsResults/MST1R_ExtraTrees,0.850485,0.727624,0.372236,2.582615e-07
RDKitDescriptorsResults/MST1R_RandomForest,0.844228,0.710531,0.376854,4.250707e-07
RDKitDescriptorsResults/MST1R_KNeighbors,0.876987,0.743782,0.352674,4.827967e-09
RDKitDescriptorsResults/MST1R_PLS,0.822124,0.744547,0.393170,6.228131e-08
RDKitDescriptorsResults/MST1R_PLS-SKLEARN,0.818734,0.757458,0.395672,2.347261e-07
RDKitDescriptorsResults/MST1R_XGBoost,0.739231,0.658638,0.454355,6.721558e-07
RDKitDescriptorsResults/MST1R_CatBoost,0.768140,0.676555,0.433017,2.272970e-06
RDKitDescriptorsResults/MST1R_DNN,1.193704,0.832300,0.118897,8.368960e-06
RDKitDescriptorsResults/NEK2_Linear-SVR,0.486551,0.582538,0.265973,4.153358e-09
RDKitDescriptorsResults/NEK2_RBF-SVR,0.389024,0.517261,0.413105,3.823951e-09
RDKitDescriptorsResults/NEK2_DecisionTree,0.676139,0.643014,-0.020046,4.313190e-09
RDKitDescriptorsResults/NEK2_ExtraTrees,0.449933,0.564411,0.321217,2.851437e-07
RDKitDescriptorsResults/NEK2_RandomForest,0.426075,0.546274,0.357210,4.978793e-07
RDKitDescriptorsResults/NEK2_KNeighbors,0.426821,0.534040,0.356083,6.428753e-09
RDKitDescriptorsResults/NEK2_PLS,0.521552,0.598915,0.213170,8.148288e-08
RDKitDescriptorsResults/NEK2_PLS-SKLEARN,0.523133,0.592003,0.210784,7.197665e-07
RDKitDescriptorsResults/NEK2_XGBoost,0.399523,0.519547,0.397266,7.593030e-07
RDKitDescriptorsResults/NEK2_CatBoost,0.460571,0.563584,0.305167,2.092913e-06
RDKitDescriptorsResults/NEK2_DNN,0.720107,0.712859,-0.086378,9.766431e-06
RDKitDescriptorsResults/NEK4_Linear-SVR,0.259758,0.419523,0.121036,4.387177e-09
RDKitDescriptorsResults/NEK4_RBF-SVR,0.252793,0.392592,0.144604,3.440569e-09
RDKitDescriptorsResults/NEK4_DecisionTree,0.689487,0.591136,-1.333072,5.005591e-09
RDKitDescriptorsResults/NEK4_ExtraTrees,0.261701,0.399463,0.114463,2.933369e-07
RDKitDescriptorsResults/NEK4_RandomForest,0.258132,0.400838,0.126540,4.836211e-07
RDKitDescriptorsResults/NEK4_KNeighbors,0.262134,0.421527,0.112997,6.334317e-09
RDKitDescriptorsResults/NEK4_PLS,0.295166,0.442239,0.001223,8.046179e-08
RDKitDescriptorsResults/NEK4_PLS-SKLEARN,0.295166,0.442239,0.001223,6.463066e-07
RDKitDescriptorsResults/NEK4_XGBoost,0.254973,0.413172,0.137227,9.393961e-07
RDKitDescriptorsResults/NEK4_CatBoost,0.245548,0.389772,0.169118,2.250313e-06
RDKitDescriptorsResults/NEK4_DNN,0.393624,0.512540,-0.331937,1.031314e-05
RDKitDescriptorsResults/NTRK1_Linear-SVR,0.662751,0.632551,0.221163,4.713370e-09
RDKitDescriptorsResults/NTRK1_RBF-SVR,0.544288,0.561753,0.360375,5.308191e-09
RDKitDescriptorsResults/NTRK1_DecisionTree,0.698796,0.622925,0.178804,4.174529e-09
RDKitDescriptorsResults/NTRK1_ExtraTrees,0.630999,0.592747,0.258476,3.238562e-07
RDKitDescriptorsResults/NTRK1_RandomForest,0.583879,0.590956,0.313849,6.257935e-07
RDKitDescriptorsResults/NTRK1_KNeighbors,0.669335,0.621480,0.213426,4.705887e-09
RDKitDescriptorsResults/NTRK1_PLS,0.676353,0.624417,0.205178,1.042389e-07
RDKitDescriptorsResults/NTRK1_PLS-SKLEARN,0.715184,0.645057,0.159545,4.957856e-07
RDKitDescriptorsResults/NTRK1_XGBoost,0.665110,0.599884,0.218391,8.195390e-07
RDKitDescriptorsResults/NTRK1_CatBoost,0.575209,0.563715,0.324039,2.792763e-06
RDKitDescriptorsResults/NTRK1_DNN,1.010348,0.841447,-0.187319,9.475490e-06
RDKitDescriptorsResults/NTRK2_Linear-SVR,0.638845,0.664111,0.291776,3.755086e-09
RDKitDescriptorsResults/NTRK2_RBF-SVR,0.559103,0.622645,0.380179,4.270049e-09
RDKitDescriptorsResults/NTRK2_DecisionTree,1.433525,0.940886,-0.589206,5.812418e-09
RDKitDescriptorsResults/NTRK2_ExtraTrees,0.588094,0.627999,0.348039,3.214097e-07
RDKitDescriptorsResults/NTRK2_RandomForest,0.579513,0.626401,0.357551,5.793842e-07
RDKitDescriptorsResults/NTRK2_KNeighbors,0.690168,0.694592,0.234879,2.054855e-08
RDKitDescriptorsResults/NTRK2_PLS,0.725648,0.681862,0.195546,9.963663e-08
RDKitDescriptorsResults/NTRK2_PLS-SKLEARN,0.757675,0.696176,0.160042,8.373892e-07
RDKitDescriptorsResults/NTRK2_XGBoost,0.682776,0.668059,0.243075,8.165658e-07
RDKitDescriptorsResults/NTRK2_CatBoost,0.742519,0.696287,0.176843,2.583998e-06
RDKitDescriptorsResults/NTRK2_DNN,1.053337,0.841154,-0.167730,8.795508e-06
RDKitDescriptorsResults/NTRK3_Linear-SVR,1.019703,0.798917,-0.077083,4.028778e-09
RDKitDescriptorsResults/NTRK3_RBF-SVR,0.681781,0.659588,0.279855,3.986259e-09
RDKitDescriptorsResults/NTRK3_DecisionTree,1.004843,0.761071,-0.061387,4.859646e-09
RDKitDescriptorsResults/NTRK3_ExtraTrees,0.667133,0.673789,0.295327,3.135992e-07
RDKitDescriptorsResults/NTRK3_RandomForest,0.646719,0.664901,0.316889,6.286951e-07
RDKitDescriptorsResults/NTRK3_KNeighbors,0.808746,0.729375,0.145744,5.745921e-09
RDKitDescriptorsResults/NTRK3_PLS,0.948758,0.789289,-0.002147,9.720400e-08
RDKitDescriptorsResults/NTRK3_PLS-SKLEARN,0.955626,0.792491,-0.009400,5.450803e-07
RDKitDescriptorsResults/NTRK3_XGBoost,0.696313,0.671538,0.264505,8.416403e-07
RDKitDescriptorsResults/NTRK3_CatBoost,0.652007,0.646273,0.311303,2.508230e-06
RDKitDescriptorsResults/NTRK3_DNN,0.898287,0.755824,0.051164,9.605725e-06
RDKitDescriptorsResults/PAK1_Linear-SVR,0.583492,0.443196,-0.506625,3.792298e-09
RDKitDescriptorsResults/PAK1_RBF-SVR,0.418415,0.385771,-0.080383,3.875664e-09
RDKitDescriptorsResults/PAK1_DecisionTree,0.831251,0.675455,-1.146359,3.302700e-09
RDKitDescriptorsResults/PAK1_ExtraTrees,0.378455,0.402088,0.022798,2.463281e-07
RDKitDescriptorsResults/PAK1_RandomForest,0.364601,0.404434,0.058571,3.519093e-07
RDKitDescriptorsResults/PAK1_KNeighbors,0.440606,0.424685,-0.137680,3.704756e-09
RDKitDescriptorsResults/PAK1_PLS,0.561759,0.424873,-0.450509,4.761554e-08
RDKitDescriptorsResults/PAK1_PLS-SKLEARN,0.539886,0.433057,-0.394031,2.155116e-07
RDKitDescriptorsResults/PAK1_XGBoost,0.385588,0.444219,0.004380,6.620834e-07
RDKitDescriptorsResults/PAK1_CatBoost,0.410303,0.399920,-0.059436,2.046471e-06
RDKitDescriptorsResults/PAK1_DNN,1.268855,0.911652,-2.276289,8.268302e-06
RDKitDescriptorsResults/PAK4_Linear-SVR,0.893075,0.735490,0.055008,3.953960e-09
RDKitDescriptorsResults/PAK4_RBF-SVR,0.668714,0.593470,0.292411,4.170906e-09
RDKitDescriptorsResults/PAK4_DecisionTree,0.778915,0.616640,0.175805,4.950338e-09
RDKitDescriptorsResults/PAK4_ExtraTrees,0.659094,0.612925,0.302591,3.135189e-07
RDKitDescriptorsResults/PAK4_RandomForest,0.673728,0.614342,0.287106,5.698999e-07
RDKitDescriptorsResults/PAK4_KNeighbors,0.658079,0.593275,0.303664,6.337278e-09
RDKitDescriptorsResults/PAK4_PLS,0.857444,0.753224,0.092710,9.426103e-08
RDKitDescriptorsResults/PAK4_PLS-SKLEARN,0.857444,0.753224,0.092710,4.444496e-07
RDKitDescriptorsResults/PAK4_XGBoost,0.682443,0.635371,0.277885,8.301214e-07
RDKitDescriptorsResults/PAK4_CatBoost,0.628796,0.572000,0.334650,2.657248e-06
RDKitDescriptorsResults/PAK4_DNN,0.775420,0.660483,0.179502,9.823694e-06
RDKitDescriptorsResults/PDGFRA_Linear-SVR,0.633782,0.641979,0.500362,3.349527e-09
RDKitDescriptorsResults/PDGFRA_RBF-SVR,0.396423,0.496884,0.687482,3.607652e-09
RDKitDescriptorsResults/PDGFRA_DecisionTree,1.067946,0.774046,0.158091,4.645699e-09
RDKitDescriptorsResults/PDGFRA_ExtraTrees,0.439148,0.515908,0.653800,2.610192e-07
RDKitDescriptorsResults/PDGFRA_RandomForest,0.434885,0.525435,0.657161,3.851433e-07
RDKitDescriptorsResults/PDGFRA_KNeighbors,0.635374,0.587683,0.499106,6.228451e-09
RDKitDescriptorsResults/PDGFRA_PLS,0.632088,0.639876,0.501697,6.103102e-08
RDKitDescriptorsResults/PDGFRA_PLS-SKLEARN,0.540789,0.605968,0.573672,2.895637e-07
RDKitDescriptorsResults/PDGFRA_XGBoost,0.429583,0.516684,0.661341,6.449603e-07
RDKitDescriptorsResults/PDGFRA_CatBoost,0.363250,0.480802,0.713634,2.209848e-06
RDKitDescriptorsResults/PDGFRA_DNN,0.781588,0.729366,0.383840,7.907230e-06
RDKitDescriptorsResults/PDGFRB_Linear-SVR,0.652377,0.685606,0.618643,3.125441e-09
RDKitDescriptorsResults/PDGFRB_RBF-SVR,0.634831,0.659267,0.628900,3.847976e-09
RDKitDescriptorsResults/PDGFRB_DecisionTree,1.549450,0.913511,0.094245,4.945193e-09
RDKitDescriptorsResults/PDGFRB_ExtraTrees,0.544933,0.629688,0.681451,2.696053e-07
RDKitDescriptorsResults/PDGFRB_RandomForest,0.669699,0.696212,0.608517,4.119444e-07
RDKitDescriptorsResults/PDGFRB_KNeighbors,0.564789,0.608276,0.669844,4.815439e-09
RDKitDescriptorsResults/PDGFRB_PLS,0.744546,0.705121,0.564764,6.249291e-08
RDKitDescriptorsResults/PDGFRB_PLS-SKLEARN,0.672933,0.672403,0.606626,2.531346e-07
RDKitDescriptorsResults/PDGFRB_XGBoost,0.514044,0.593798,0.699507,6.955328e-07
RDKitDescriptorsResults/PDGFRB_CatBoost,0.519568,0.622534,0.696278,2.291679e-06
RDKitDescriptorsResults/PDGFRB_DNN,0.661672,0.649210,0.613209,9.721722e-06
RDKitDescriptorsResults/PDPK1_Linear-SVR,0.631475,0.633479,-0.491964,3.855374e-09
RDKitDescriptorsResults/PDPK1_RBF-SVR,0.481658,0.548108,-0.137998,3.697238e-09
RDKitDescriptorsResults/PDPK1_DecisionTree,1.124429,0.768516,-1.656650,3.591794e-09
RDKitDescriptorsResults/PDPK1_ExtraTrees,0.510304,0.598101,-0.205679,2.549178e-07
RDKitDescriptorsResults/PDPK1_RandomForest,0.505316,0.599957,-0.193893,3.791277e-07
RDKitDescriptorsResults/PDPK1_KNeighbors,0.610342,0.658877,-0.442034,5.777311e-09
RDKitDescriptorsResults/PDPK1_PLS,0.490273,0.572052,-0.158351,5.722196e-08
RDKitDescriptorsResults/PDPK1_PLS-SKLEARN,0.490273,0.572052,-0.158351,3.845693e-07
