Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/FLT4_PLS-SKLEARN,0.591675,0.629356,0.391047,5.714396e-09
RDKitECFPMorganFP/FLT4_XGBoost,0.923868,0.750827,0.049153,6.626925e-07
RDKitECFPMorganFP/FLT4_CatBoost,0.623035,0.619904,0.358771,6.426923e-07
RDKitECFPMorganFP/FLT4_DNN,1.049750,0.801379,-0.080406,3.069335e-06
RDKitECFPMorganFP/FRK_Linear-SVR,0.719388,0.704110,0.109574,7.448029e-10
RDKitECFPMorganFP/FRK_RBF-SVR,0.588535,0.661767,0.271538,9.088532e-10
RDKitECFPMorganFP/FRK_DecisionTree,1.088362,0.784929,-0.347124,7.005540e-10
RDKitECFPMorganFP/FRK_ExtraTrees,0.599418,0.650829,0.258068,7.615782e-08
RDKitECFPMorganFP/FRK_RandomForest,0.549048,0.646645,0.320414,7.267589e-08
RDKitECFPMorganFP/FRK_KNeighbors,0.666036,0.719408,0.175611,5.925025e-10
RDKitECFPMorganFP/FRK_PLS,0.532870,0.621547,0.340438,2.041242e-08
RDKitECFPMorganFP/FRK_PLS-SKLEARN,0.532870,0.621547,0.340438,3.695944e-09
RDKitECFPMorganFP/FRK_XGBoost,0.750515,0.718432,0.071047,4.198583e-07
RDKitECFPMorganFP/FRK_CatBoost,0.600773,0.653359,0.256391,5.138610e-07
RDKitECFPMorganFP/FRK_DNN,0.673184,0.614644,0.166763,2.243780e-06
RDKitECFPMorganFP/FYN_Linear-SVR,1.002679,0.779652,0.012107,1.097382e-09
RDKitECFPMorganFP/FYN_RBF-SVR,0.826419,0.736027,0.185767,1.272892e-09
RDKitECFPMorganFP/FYN_DecisionTree,0.939629,0.779978,0.074227,7.685149e-10
RDKitECFPMorganFP/FYN_ExtraTrees,0.738088,0.726904,0.272796,9.077706e-08
RDKitECFPMorganFP/FYN_RandomForest,0.734366,0.690975,0.276463,8.461649e-08
RDKitECFPMorganFP/FYN_KNeighbors,0.870104,0.769220,0.142727,7.411178e-10
RDKitECFPMorganFP/FYN_PLS,0.856940,0.737739,0.155696,3.102037e-08
RDKitECFPMorganFP/FYN_PLS-SKLEARN,0.862373,0.731495,0.150344,5.025041e-09
RDKitECFPMorganFP/FYN_XGBoost,0.778005,0.718992,0.233468,5.378201e-07
RDKitECFPMorganFP/FYN_CatBoost,0.711608,0.666262,0.298886,6.698015e-07
RDKitECFPMorganFP/FYN_DNN,1.192440,0.900495,-0.174856,2.642831e-06
RDKitECFPMorganFP/GPRK5_Linear-SVR,0.371171,0.508277,0.268709,5.729569e-10
RDKitECFPMorganFP/GPRK5_RBF-SVR,0.343416,0.505809,0.323393,6.454482e-10
RDKitECFPMorganFP/GPRK5_DecisionTree,0.755967,0.672411,-0.489427,6.783881e-10
RDKitECFPMorganFP/GPRK5_ExtraTrees,0.885069,0.749459,-0.743786,6.575791e-08
RDKitECFPMorganFP/GPRK5_RandomForest,0.509669,0.609146,-0.004163,6.468020e-08
RDKitECFPMorganFP/GPRK5_KNeighbors,0.561592,0.639742,-0.106464,5.750395e-10
RDKitECFPMorganFP/GPRK5_PLS,0.363339,0.497814,0.284140,1.432405e-08
RDKitECFPMorganFP/GPRK5_PLS-SKLEARN,0.352574,0.492321,0.305350,3.326947e-09
RDKitECFPMorganFP/GPRK5_XGBoost,0.605970,0.653852,-0.193898,3.340508e-07
RDKitECFPMorganFP/GPRK5_CatBoost,0.390391,0.509315,0.230842,5.139792e-07
RDKitECFPMorganFP/GPRK5_DNN,1.593322,1.034308,-2.139206,2.085142e-06
RDKitECFPMorganFP/GSK3A_Linear-SVR,0.836354,0.692074,0.134904,3.467087e-09
RDKitECFPMorganFP/GSK3A_RBF-SVR,0.732955,0.680283,0.241856,4.364003e-09
RDKitECFPMorganFP/GSK3A_DecisionTree,0.869124,0.702868,0.101008,1.215676e-09
RDKitECFPMorganFP/GSK3A_ExtraTrees,0.822837,0.701720,0.148885,2.091214e-07
RDKitECFPMorganFP/GSK3A_RandomForest,0.743086,0.681080,0.231377,1.579915e-07
RDKitECFPMorganFP/GSK3A_KNeighbors,0.720141,0.679729,0.255110,3.868771e-09
RDKitECFPMorganFP/GSK3A_PLS,0.711660,0.661868,0.263882,8.262747e-08
RDKitECFPMorganFP/GSK3A_PLS-SKLEARN,0.700212,0.646083,0.275724,9.688597e-09
RDKitECFPMorganFP/GSK3A_XGBoost,0.656101,0.645765,0.321351,1.172545e-06
RDKitECFPMorganFP/GSK3A_CatBoost,0.628849,0.597461,0.349540,7.892859e-07
RDKitECFPMorganFP/GSK3A_DNN,0.930877,0.764352,0.037132,4.391478e-06
RDKitECFPMorganFP/GSK3B_Linear-SVR,0.639381,0.615600,0.183269,6.563128e-09
RDKitECFPMorganFP/GSK3B_RBF-SVR,0.505440,0.562349,0.354362,8.118757e-09
RDKitECFPMorganFP/GSK3B_DecisionTree,0.710553,0.664820,0.092356,1.847509e-09
RDKitECFPMorganFP/GSK3B_ExtraTrees,0.695408,0.650009,0.111702,3.011024e-07
RDKitECFPMorganFP/GSK3B_RandomForest,0.606343,0.628086,0.225472,2.144953e-07
RDKitECFPMorganFP/GSK3B_KNeighbors,0.570510,0.581175,0.271244,7.635940e-09
RDKitECFPMorganFP/GSK3B_PLS,0.545998,0.601469,0.302555,1.251047e-07
RDKitECFPMorganFP/GSK3B_PLS-SKLEARN,0.529194,0.577713,0.324020,1.387915e-08
RDKitECFPMorganFP/GSK3B_XGBoost,0.613510,0.617628,0.216316,1.774137e-06
RDKitECFPMorganFP/GSK3B_CatBoost,0.518169,0.576796,0.338103,8.766530e-07
RDKitECFPMorganFP/GSK3B_DNN,0.668406,0.619767,0.146194,5.700893e-06
RDKitECFPMorganFP/HIPK2_Linear-SVR,0.554485,0.568782,-0.306554,1.425903e-09
RDKitECFPMorganFP/HIPK2_RBF-SVR,0.336108,0.479853,0.208015,1.615789e-09
RDKitECFPMorganFP/HIPK2_DecisionTree,0.463753,0.551377,-0.092758,9.123652e-10
RDKitECFPMorganFP/HIPK2_ExtraTrees,0.397264,0.491860,0.063911,1.215532e-07
RDKitECFPMorganFP/HIPK2_RandomForest,0.330115,0.476259,0.222137,9.919889e-08
RDKitECFPMorganFP/HIPK2_KNeighbors,0.599341,0.620811,-0.412251,7.363549e-10
RDKitECFPMorganFP/HIPK2_PLS,0.385887,0.488171,0.090720,3.744269e-08
RDKitECFPMorganFP/HIPK2_PLS-SKLEARN,0.370538,0.502416,0.126886,5.155107e-09
RDKitECFPMorganFP/HIPK2_XGBoost,0.462324,0.533764,-0.089391,6.082296e-07
RDKitECFPMorganFP/HIPK2_CatBoost,0.321887,0.450632,0.241524,6.352285e-07
RDKitECFPMorganFP/HIPK2_DNN,0.554566,0.586742,-0.306746,2.954193e-06
RDKitECFPMorganFP/HIPK4_Linear-SVR,0.527333,0.579440,0.344731,1.269662e-09
RDKitECFPMorganFP/HIPK4_RBF-SVR,0.522273,0.561807,0.351018,1.530403e-09
RDKitECFPMorganFP/HIPK4_DecisionTree,0.664589,0.658619,0.174176,7.757300e-10
RDKitECFPMorganFP/HIPK4_ExtraTrees,0.549562,0.603607,0.317109,1.061895e-07
RDKitECFPMorganFP/HIPK4_RandomForest,0.490045,0.585451,0.391066,9.393500e-08
RDKitECFPMorganFP/HIPK4_KNeighbors,0.697664,0.721432,0.133076,5.978538e-10
RDKitECFPMorganFP/HIPK4_PLS,0.507661,0.593112,0.369176,3.509014e-08
RDKitECFPMorganFP/HIPK4_PLS-SKLEARN,0.509098,0.593425,0.367390,5.275957e-09
RDKitECFPMorganFP/HIPK4_XGBoost,0.520757,0.576314,0.352903,6.061578e-07
RDKitECFPMorganFP/HIPK4_CatBoost,0.514119,0.592879,0.361151,7.325363e-07
RDKitECFPMorganFP/HIPK4_DNN,0.582945,0.620492,0.275627,2.678428e-06
RDKitECFPMorganFP/IGF1R_Linear-SVR,0.761205,0.721525,0.268880,5.503055e-10
RDKitECFPMorganFP/IGF1R_RBF-SVR,0.712460,0.667684,0.315699,5.544147e-10
RDKitECFPMorganFP/IGF1R_DecisionTree,0.566416,0.566504,0.455971,4.702959e-10
RDKitECFPMorganFP/IGF1R_ExtraTrees,0.987941,0.829369,0.051106,5.781101e-08
RDKitECFPMorganFP/IGF1R_RandomForest,0.835002,0.735583,0.198000,6.261531e-08
RDKitECFPMorganFP/IGF1R_KNeighbors,1.089923,0.891343,-0.046846,3.811743e-10
RDKitECFPMorganFP/IGF1R_PLS,0.789253,0.705592,0.241940,1.136828e-08
RDKitECFPMorganFP/IGF1R_PLS-SKLEARN,0.789253,0.705592,0.241940,3.019332e-09
RDKitECFPMorganFP/IGF1R_XGBoost,0.748813,0.700348,0.280782,2.839849e-07
RDKitECFPMorganFP/IGF1R_CatBoost,1.005424,0.728726,0.034314,5.383364e-07
RDKitECFPMorganFP/IGF1R_DNN,1.267927,0.918011,-0.217815,1.997126e-06
RDKitECFPMorganFP/IKBKE_Linear-SVR,0.862729,0.665711,0.151918,4.766238e-10
RDKitECFPMorganFP/IKBKE_RBF-SVR,0.787496,0.639755,0.225874,4.548472e-10
RDKitECFPMorganFP/IKBKE_DecisionTree,1.096881,0.694798,-0.078259,4.806037e-10
RDKitECFPMorganFP/IKBKE_ExtraTrees,1.271890,0.807335,-0.250297,5.674322e-08
RDKitECFPMorganFP/IKBKE_RandomForest,0.816997,0.640272,0.196874,5.984771e-08
RDKitECFPMorganFP/IKBKE_KNeighbors,1.418296,0.895180,-0.394216,4.740735e-10
RDKitECFPMorganFP/IKBKE_PLS,0.874001,0.661200,0.140838,1.080080e-08
RDKitECFPMorganFP/IKBKE_PLS-SKLEARN,0.810724,0.629403,0.203040,2.985892e-09
RDKitECFPMorganFP/IKBKE_XGBoost,1.112762,0.765450,-0.093870,2.586808e-07
RDKitECFPMorganFP/IKBKE_CatBoost,0.895373,0.658340,0.119828,5.062994e-07
RDKitECFPMorganFP/IKBKE_DNN,1.319259,0.888893,-0.296861,1.966718e-06
RDKitECFPMorganFP/INSR_Linear-SVR,0.490822,0.513222,0.051053,5.679374e-10
RDKitECFPMorganFP/INSR_RBF-SVR,0.405898,0.479623,0.215243,5.533840e-10
RDKitECFPMorganFP/INSR_DecisionTree,0.616493,0.649766,-0.191917,5.251772e-10
RDKitECFPMorganFP/INSR_ExtraTrees,0.592404,0.603885,-0.145343,6.440892e-08
RDKitECFPMorganFP/INSR_RandomForest,0.514900,0.568002,0.004501,6.455641e-08
RDKitECFPMorganFP/INSR_KNeighbors,0.474974,0.549678,0.081693,5.789412e-10
RDKitECFPMorganFP/INSR_PLS,0.503459,0.554182,0.026620,1.317268e-08
RDKitECFPMorganFP/INSR_PLS-SKLEARN,0.503459,0.554182,0.026620,3.223078e-09
RDKitECFPMorganFP/INSR_XGBoost,0.969859,0.732690,-0.875110,3.274598e-07
RDKitECFPMorganFP/INSR_CatBoost,0.414020,0.503038,0.199541,6.200047e-07
RDKitECFPMorganFP/INSR_DNN,0.989335,0.725820,-0.912764,2.090218e-06
RDKitECFPMorganFP/IRAK1_Linear-SVR,0.417651,0.485376,0.286725,9.009035e-10
RDKitECFPMorganFP/IRAK1_RBF-SVR,0.505878,0.521688,0.136049,1.165612e-09
RDKitECFPMorganFP/IRAK1_DecisionTree,0.510350,0.517930,0.128412,8.239578e-10
RDKitECFPMorganFP/IRAK1_ExtraTrees,0.711254,0.641009,-0.214699,8.906356e-08
RDKitECFPMorganFP/IRAK1_RandomForest,0.610907,0.597110,-0.043322,8.450325e-08
RDKitECFPMorganFP/IRAK1_KNeighbors,0.700210,0.584868,-0.195837,6.655622e-10
RDKitECFPMorganFP/IRAK1_PLS,0.413312,0.479962,0.294135,2.956975e-08
RDKitECFPMorganFP/IRAK1_PLS-SKLEARN,0.413312,0.479962,0.294135,4.640440e-09
RDKitECFPMorganFP/IRAK1_XGBoost,0.525454,0.561782,0.102617,5.163493e-07
RDKitECFPMorganFP/IRAK1_CatBoost,0.494554,0.506290,0.155388,6.196010e-07
RDKitECFPMorganFP/IRAK1_DNN,0.589299,0.627411,-0.006420,2.483802e-06
RDKitECFPMorganFP/IRAK4_Linear-SVR,0.520695,0.583677,-0.025639,9.434836e-10
RDKitECFPMorganFP/IRAK4_RBF-SVR,0.399129,0.513537,0.213816,1.290942e-09
RDKitECFPMorganFP/IRAK4_DecisionTree,0.354172,0.481884,0.302370,7.551079e-10
RDKitECFPMorganFP/IRAK4_ExtraTrees,0.381332,0.492333,0.248871,9.795835e-08
RDKitECFPMorganFP/IRAK4_RandomForest,0.357382,0.482027,0.296047,8.796595e-08
RDKitECFPMorganFP/IRAK4_KNeighbors,0.444228,0.543289,0.124982,6.950414e-10
RDKitECFPMorganFP/IRAK4_PLS,0.405128,0.521477,0.201999,3.128459e-08
RDKitECFPMorganFP/IRAK4_PLS-SKLEARN,0.387778,0.509343,0.236174,4.673260e-09
RDKitECFPMorganFP/IRAK4_XGBoost,0.415436,0.547811,0.181695,5.357905e-07
RDKitECFPMorganFP/IRAK4_CatBoost,0.365600,0.484105,0.279860,6.081925e-07
RDKitECFPMorganFP/IRAK4_DNN,0.633286,0.647596,-0.247415,2.691582e-06
RDKitECFPMorganFP/ITK_Linear-SVR,0.321267,0.403675,0.303286,5.049905e-10
RDKitECFPMorganFP/ITK_RBF-SVR,0.379410,0.459257,0.177195,5.482011e-10
RDKitECFPMorganFP/ITK_DecisionTree,0.338673,0.455129,0.265538,4.947747e-10
RDKitECFPMorganFP/ITK_ExtraTrees,0.473108,0.522533,-0.026004,5.755439e-08
RDKitECFPMorganFP/ITK_RandomForest,0.443674,0.487974,0.037829,6.130024e-08
RDKitECFPMorganFP/ITK_KNeighbors,0.379695,0.488791,0.176576,4.704100e-10
RDKitECFPMorganFP/ITK_PLS,0.355436,0.416912,0.229186,9.830363e-09
RDKitECFPMorganFP/ITK_PLS-SKLEARN,0.364212,0.421038,0.210153,2.859347e-09
RDKitECFPMorganFP/ITK_XGBoost,0.360778,0.407830,0.217600,2.481605e-07
RDKitECFPMorganFP/ITK_CatBoost,0.374995,0.441128,0.186769,4.947703e-07
RDKitECFPMorganFP/ITK_DNN,0.610330,0.577931,-0.323590,2.126687e-06
RDKitECFPMorganFP/JAK2_Linear-SVR,1.101459,0.835709,0.227389,1.176281e-09
RDKitECFPMorganFP/JAK2_RBF-SVR,1.230188,0.864415,0.137093,1.488013e-09
RDKitECFPMorganFP/JAK2_DecisionTree,1.607574,0.984985,-0.127622,8.879002e-10
RDKitECFPMorganFP/JAK2_ExtraTrees,1.177415,0.842648,0.174110,1.102249e-07
RDKitECFPMorganFP/JAK2_RandomForest,1.088661,0.803440,0.236366,9.209398e-08
RDKitECFPMorganFP/JAK2_KNeighbors,1.176335,0.913957,0.174868,7.180561e-10
RDKitECFPMorganFP/JAK2_PLS,1.120792,0.845177,0.213828,3.501570e-08
RDKitECFPMorganFP/JAK2_PLS-SKLEARN,1.122945,0.848780,0.212318,5.235510e-09
RDKitECFPMorganFP/JAK2_XGBoost,1.177276,0.835326,0.174208,5.900210e-07
RDKitECFPMorganFP/JAK2_CatBoost,1.014459,0.787480,0.288414,6.551651e-07
RDKitECFPMorganFP/JAK2_DNN,1.428424,0.887115,-0.001959,2.963475e-06
RDKitECFPMorganFP/JAK3_Linear-SVR,0.522011,0.546164,-0.165051,1.127539e-09
RDKitECFPMorganFP/JAK3_RBF-SVR,0.405302,0.463255,0.095426,1.356253e-09
RDKitECFPMorganFP/JAK3_DecisionTree,0.676055,0.618455,-0.508856,7.840947e-10
RDKitECFPMorganFP/JAK3_ExtraTrees,0.883722,0.770005,-0.972336,1.136275e-07
RDKitECFPMorganFP/JAK3_RandomForest,0.432670,0.504309,0.034345,9.085626e-08
RDKitECFPMorganFP/JAK3_KNeighbors,0.615152,0.595879,-0.372929,7.988882e-10
RDKitECFPMorganFP/JAK3_PLS,0.450714,0.496388,-0.005927,3.287120e-08
RDKitECFPMorganFP/JAK3_PLS-SKLEARN,0.413849,0.475927,0.076351,4.898001e-09
RDKitECFPMorganFP/JAK3_XGBoost,0.603064,0.570118,-0.345950,5.758982e-07
RDKitECFPMorganFP/JAK3_CatBoost,0.478461,0.529477,-0.067854,6.358598e-07
RDKitECFPMorganFP/JAK3_DNN,0.666536,0.654462,-0.487610,2.779183e-06
RDKitECFPMorganFP/KDR_Linear-SVR,0.842833,0.679022,0.300826,3.555675e-09
RDKitECFPMorganFP/KDR_RBF-SVR,0.714545,0.661438,0.407248,4.674330e-09
RDKitECFPMorganFP/KDR_DecisionTree,0.780388,0.679715,0.352627,1.355554e-09
RDKitECFPMorganFP/KDR_ExtraTrees,0.796157,0.703653,0.339547,2.031572e-07
RDKitECFPMorganFP/KDR_RandomForest,0.728573,0.658889,0.395611,1.581623e-07
RDKitECFPMorganFP/KDR_KNeighbors,1.061887,0.801608,0.119109,3.090468e-09
RDKitECFPMorganFP/KDR_PLS,0.697118,0.649713,0.421704,8.543708e-08
RDKitECFPMorganFP/KDR_PLS-SKLEARN,0.794241,0.701786,0.341136,9.906457e-09
RDKitECFPMorganFP/KDR_XGBoost,0.663163,0.623286,0.449872,1.212474e-06
RDKitECFPMorganFP/KDR_CatBoost,0.670008,0.636479,0.444193,7.630900e-07
RDKitECFPMorganFP/KDR_DNN,0.884075,0.726166,0.266614,4.720307e-06
RDKitECFPMorganFP/KIAA1811_Linear-SVR,0.379786,0.437797,0.018597,8.701053e-10
RDKitECFPMorganFP/KIAA1811_RBF-SVR,0.362037,0.418014,0.064461,1.024663e-09
RDKitECFPMorganFP/KIAA1811_DecisionTree,0.597930,0.543904,-0.545110,6.533904e-10
RDKitECFPMorganFP/KIAA1811_ExtraTrees,0.311079,0.389615,0.196141,9.390884e-08
RDKitECFPMorganFP/KIAA1811_RandomForest,0.343142,0.414662,0.113288,8.194799e-08
RDKitECFPMorganFP/KIAA1811_KNeighbors,0.390165,0.476054,-0.008224,6.417881e-10
RDKitECFPMorganFP/KIAA1811_PLS,0.387930,0.437046,-0.002450,2.716209e-08
RDKitECFPMorganFP/KIAA1811_PLS-SKLEARN,0.368591,0.438016,0.047524,4.311227e-09
RDKitECFPMorganFP/KIAA1811_XGBoost,0.432086,0.455510,-0.116552,4.858255e-07
RDKitECFPMorganFP/KIAA1811_CatBoost,0.369003,0.433873,0.046459,6.393202e-07
RDKitECFPMorganFP/KIAA1811_DNN,0.601399,0.617000,-0.554074,2.466989e-06
RDKitECFPMorganFP/KIT_Linear-SVR,0.566990,0.615418,0.365482,5.905791e-10
RDKitECFPMorganFP/KIT_RBF-SVR,0.605903,0.642623,0.321934,5.659665e-10
RDKitECFPMorganFP/KIT_DecisionTree,0.915163,0.710090,-0.024158,4.751589e-10
RDKitECFPMorganFP/KIT_ExtraTrees,0.431272,0.512431,0.517364,5.735539e-08
RDKitECFPMorganFP/KIT_RandomForest,0.577246,0.643089,0.354004,6.146672e-08
RDKitECFPMorganFP/KIT_KNeighbors,1.629890,1.060797,-0.824010,5.090859e-10
RDKitECFPMorganFP/KIT_PLS,0.545352,0.593659,0.389696,1.007008e-08
RDKitECFPMorganFP/KIT_PLS-SKLEARN,0.573176,0.599614,0.358559,3.019272e-09
RDKitECFPMorganFP/KIT_XGBoost,0.627816,0.628818,0.297412,2.657725e-07
RDKitECFPMorganFP/KIT_CatBoost,0.563917,0.594936,0.368920,5.048401e-07
RDKitECFPMorganFP/KIT_DNN,0.604800,0.608297,0.323168,2.100318e-06
RDKitECFPMorganFP/LCK_Linear-SVR,0.735924,0.660358,0.378613,1.427694e-09
RDKitECFPMorganFP/LCK_RBF-SVR,0.724891,0.659990,0.387929,1.750069e-09
RDKitECFPMorganFP/LCK_DecisionTree,0.919395,0.720490,0.223697,9.241201e-10
RDKitECFPMorganFP/LCK_ExtraTrees,0.879582,0.734979,0.257314,1.183407e-07
RDKitECFPMorganFP/LCK_RandomForest,0.725263,0.667334,0.387615,9.844833e-08
RDKitECFPMorganFP/LCK_KNeighbors,0.635750,0.637620,0.463196,7.937122e-10
RDKitECFPMorganFP/LCK_PLS,0.781335,0.677274,0.340270,3.909719e-08
RDKitECFPMorganFP/LCK_PLS-SKLEARN,0.744126,0.659981,0.371687,5.443525e-09
RDKitECFPMorganFP/LCK_XGBoost,0.744389,0.679039,0.371465,6.282485e-07
RDKitECFPMorganFP/LCK_CatBoost,0.604185,0.605180,0.489848,6.456200e-07
RDKitECFPMorganFP/LCK_DNN,1.004759,0.757846,0.151619,2.962641e-06
RDKitECFPMorganFP/LIMK1_Linear-SVR,0.551850,0.565660,-0.022898,2.128030e-09
RDKitECFPMorganFP/LIMK1_RBF-SVR,0.453093,0.495822,0.160157,2.340835e-09
RDKitECFPMorganFP/LIMK1_DecisionTree,0.579537,0.571570,-0.074218,1.096953e-09
RDKitECFPMorganFP/LIMK1_ExtraTrees,0.584128,0.578724,-0.082729,1.492960e-07
RDKitECFPMorganFP/LIMK1_RandomForest,0.493780,0.518286,0.084739,1.201719e-07
RDKitECFPMorganFP/LIMK1_KNeighbors,0.530456,0.545612,0.016757,2.724068e-09
RDKitECFPMorganFP/LIMK1_PLS,0.422655,0.489069,0.216576,5.653722e-08
RDKitECFPMorganFP/LIMK1_PLS-SKLEARN,0.422655,0.489069,0.216576,7.421250e-09
RDKitECFPMorganFP/LIMK1_XGBoost,0.550052,0.540782,-0.019566,8.756217e-07
RDKitECFPMorganFP/LIMK1_CatBoost,0.506607,0.534039,0.060964,7.221398e-07
RDKitECFPMorganFP/LIMK1_DNN,0.710979,0.662369,-0.317856,3.392555e-06
RDKitECFPMorganFP/LRRK2_Linear-SVR,0.815014,0.719985,0.399101,9.410198e-10
RDKitECFPMorganFP/LRRK2_RBF-SVR,0.942358,0.759638,0.305212,1.134489e-09
RDKitECFPMorganFP/LRRK2_DecisionTree,1.373597,0.945078,-0.012735,6.992370e-10
RDKitECFPMorganFP/LRRK2_ExtraTrees,1.156415,0.871260,0.147391,9.194018e-08
RDKitECFPMorganFP/LRRK2_RandomForest,0.937790,0.783931,0.308580,8.182492e-08
RDKitECFPMorganFP/LRRK2_KNeighbors,1.407382,0.950188,-0.037644,6.378171e-10
RDKitECFPMorganFP/LRRK2_PLS,0.813404,0.716919,0.400288,2.688668e-08
RDKitECFPMorganFP/LRRK2_PLS-SKLEARN,0.866138,0.733801,0.361408,4.387357e-09
RDKitECFPMorganFP/LRRK2_XGBoost,0.706500,0.662391,0.479107,5.155364e-07
RDKitECFPMorganFP/LRRK2_CatBoost,0.792696,0.741188,0.415556,6.338855e-07
RDKitECFPMorganFP/LRRK2_DNN,1.289304,0.859040,0.049413,2.499846e-06
RDKitECFPMorganFP/LTK_Linear-SVR,0.860294,0.715079,0.218968,7.901882e-10
RDKitECFPMorganFP/LTK_RBF-SVR,0.855820,0.699843,0.223031,1.107965e-09
RDKitECFPMorganFP/LTK_DecisionTree,0.897836,0.719264,0.184885,6.519029e-10
RDKitECFPMorganFP/LTK_ExtraTrees,0.860296,0.739383,0.218967,8.475945e-08
RDKitECFPMorganFP/LTK_RandomForest,0.928307,0.728644,0.157222,7.744207e-08
RDKitECFPMorganFP/LTK_KNeighbors,1.884405,1.109991,-0.710786,6.450617e-10
RDKitECFPMorganFP/LTK_PLS,0.859252,0.730989,0.219915,2.486048e-08
RDKitECFPMorganFP/LTK_PLS-SKLEARN,0.859252,0.730989,0.219915,4.128241e-09
RDKitECFPMorganFP/LTK_XGBoost,0.986181,0.764858,0.104680,4.937658e-07
RDKitECFPMorganFP/LTK_CatBoost,0.862279,0.715497,0.217167,6.342980e-07
RDKitECFPMorganFP/LTK_DNN,1.244983,0.951904,-0.130277,2.406857e-06
RDKitECFPMorganFP/LYN_Linear-SVR,0.306892,0.431533,0.378414,7.739360e-10
RDKitECFPMorganFP/LYN_RBF-SVR,0.279336,0.421487,0.434226,8.058216e-10
RDKitECFPMorganFP/LYN_DecisionTree,0.573873,0.602427,-0.162336,5.990508e-10
RDKitECFPMorganFP/LYN_ExtraTrees,0.499155,0.529289,-0.011000,7.572666e-08
RDKitECFPMorganFP/LYN_RandomForest,0.269780,0.412750,0.453581,7.105951e-08
RDKitECFPMorganFP/LYN_KNeighbors,0.589244,0.591607,-0.193468,6.018894e-10
RDKitECFPMorganFP/LYN_PLS,0.284008,0.426682,0.424764,1.897882e-08
RDKitECFPMorganFP/LYN_PLS-SKLEARN,0.286525,0.436221,0.419666,3.519359e-09
RDKitECFPMorganFP/LYN_XGBoost,0.302756,0.430354,0.386790,4.027432e-07
RDKitECFPMorganFP/LYN_CatBoost,0.246053,0.412860,0.501639,5.717990e-07
RDKitECFPMorganFP/LYN_DNN,0.499866,0.543931,-0.012439,2.158033e-06
RDKitECFPMorganFP/MAP2K1_Linear-SVR,0.388797,0.499412,0.431955,7.551996e-10
RDKitECFPMorganFP/MAP2K1_RBF-SVR,0.353375,0.470073,0.483708,8.900139e-10
RDKitECFPMorganFP/MAP2K1_DecisionTree,0.546037,0.625158,0.202222,5.918513e-10
RDKitECFPMorganFP/MAP2K1_ExtraTrees,0.812076,0.727955,-0.186470,7.646748e-08
RDKitECFPMorganFP/MAP2K1_RandomForest,0.479519,0.565997,0.299407,7.116630e-08
RDKitECFPMorganFP/MAP2K1_KNeighbors,0.564216,0.573255,0.175663,5.159983e-10
RDKitECFPMorganFP/MAP2K1_PLS,0.344555,0.465782,0.496594,1.944470e-08
RDKitECFPMorganFP/MAP2K1_PLS-SKLEARN,0.344555,0.465782,0.496594,3.681182e-09
RDKitECFPMorganFP/MAP2K1_XGBoost,0.677817,0.675235,0.009687,3.980720e-07
RDKitECFPMorganFP/MAP2K1_CatBoost,0.375503,0.470386,0.451378,5.228902e-07
RDKitECFPMorganFP/MAP2K1_DNN,1.351114,0.808461,-0.974022,2.211463e-06
RDKitECFPMorganFP/MAP2K2_Linear-SVR,0.357259,0.482981,0.366687,6.223644e-10
RDKitECFPMorganFP/MAP2K2_RBF-SVR,0.366861,0.493686,0.349666,7.132048e-10
RDKitECFPMorganFP/MAP2K2_DecisionTree,0.549905,0.533000,0.025183,5.124251e-10
RDKitECFPMorganFP/MAP2K2_ExtraTrees,0.573201,0.579956,-0.016113,6.624111e-08
RDKitECFPMorganFP/MAP2K2_RandomForest,0.480144,0.559376,0.148848,6.626522e-08
RDKitECFPMorganFP/MAP2K2_KNeighbors,0.850820,0.773931,-0.508248,4.786144e-10
RDKitECFPMorganFP/MAP2K2_PLS,0.364853,0.480503,0.353225,1.532289e-08
RDKitECFPMorganFP/MAP2K2_PLS-SKLEARN,0.364793,0.486628,0.353332,3.344435e-09
RDKitECFPMorganFP/MAP2K2_XGBoost,0.661433,0.671478,-0.172521,3.494775e-07
RDKitECFPMorganFP/MAP2K2_CatBoost,0.373904,0.482480,0.337181,6.599063e-07
RDKitECFPMorganFP/MAP2K2_DNN,1.176229,0.786347,-1.085100,2.061586e-06
RDKitECFPMorganFP/MAP4K2_Linear-SVR,0.794792,0.684098,-0.012878,3.113524e-09
RDKitECFPMorganFP/MAP4K2_RBF-SVR,0.626840,0.602268,0.201159,4.019276e-09
RDKitECFPMorganFP/MAP4K2_DecisionTree,0.737106,0.644654,0.060636,1.292813e-09
RDKitECFPMorganFP/MAP4K2_ExtraTrees,0.607152,0.614593,0.226249,2.065284e-07
RDKitECFPMorganFP/MAP4K2_RandomForest,0.628993,0.625726,0.198414,1.524204e-07
RDKitECFPMorganFP/MAP4K2_KNeighbors,0.683567,0.626442,0.128866,2.895977e-09
RDKitECFPMorganFP/MAP4K2_PLS,0.689321,0.621750,0.121533,8.007630e-08
RDKitECFPMorganFP/MAP4K2_PLS-SKLEARN,0.674992,0.617092,0.139794,9.476115e-09
RDKitECFPMorganFP/MAP4K2_XGBoost,0.721954,0.683923,0.079946,1.138519e-06
